total_plays,card_set,game_date
"365,382",ICECROWN,18/09/2017
"273,231",GANGS,22/09/2017
"92,263",LOE,30/09/2017
"32,792",INVALID,3/10/2017
"338,665",UNGORO,3/10/2017
"88,192",HERO_SKINS,5/10/2017
"150,407",OG,7/10/2017
"67,795",TEMP1,10/10/2017
"414,511",EXPERT1,13/10/2017
"107,345",OG,13/10/2017
"233,043",UNGORO,19/10/2017
"78,086",HERO_SKINS,20/10/2017
"312,636",ICECROWN,20/10/2017
"62,727",KARA,25/10/2017
"70,200",KARA,27/10/2017
"788,238",CORE,28/10/2017
"25,514",INVALID,28/10/2017
"274,069",UNGORO,28/10/2017
"117,887",OG,30/10/2017
"661,744",CORE,31/10/2017
"498,487",EXPERT1,7/11/2017
"21,472",LOOTAPALOOZA,7/11/2017
"26,110",INVALID,8/11/2017
"72,478",NAXX,10/11/2017
"314,042",UNGORO,12/11/2017
"65,405",TEMP1,14/11/2017
"24,489",INVALID,17/11/2017
"250,727",UNGORO,17/11/2017
"28,853",INVALID,21/11/2017
"304,056",UNGORO,21/11/2017
"81,028",NAXX,1/12/2017
"32,033",INVALID,3/12/2017
"238,863",GANGS,5/12/2017
"462,941",EXPERT1,6/12/2017
"540,351",CORE,8/12/2017
"24,878",HOF,9/12/2017
"593,989",CORE,13/12/2017
"67,899",GVG,13/12/2017
"38,853",TEMP1,13/12/2017
"181,835",UNGORO,13/12/2017
"197,374",UNGORO,19/12/2017
"21,881",HOF,20/12/2017
"73,682",GVG,20/12/2017
"69,014",HERO_SKINS,20/12/2017
"45,632",LOE,20/12/2017
"183,697",UNGORO,24/12/2017
"613,677",CORE,25/12/2017
"49,544",LOE,29/12/2017
"66,853",NAXX,30/12/2017
"37,085",FP2,1/01/2018
"36,376",FP2,3/01/2018
"32,223",FP2,4/01/2018
"27,356",INVALID,10/01/2018
"194,414",UNGORO,10/01/2018
"60,917",NAXX,12/01/2018
"211,155",UNGORO,15/01/2018
"26,389",HOF,16/01/2018
"86,040",GVG,16/01/2018
"54,376",LOE,16/01/2018
"28,947",INVALID,19/01/2018
"46,555",TEMP1,19/01/2018
"200,444",UNGORO,19/01/2018
"88,390",HERO_SKINS,20/01/2018
"94,530",HERO_SKINS,21/01/2018
"34,693",INVALID,23/01/2018
"229,126",UNGORO,23/01/2018
"196,817",GANGS,26/01/2018
"192,486",GANGS,31/01/2018
"29,229",HOF,2/02/2018
"61,911",LOE,2/02/2018
"97,406",HERO_SKINS,3/02/2018
"78,503",KARA,3/02/2018
"41,973",INVALID,4/02/2018
"99,446",OG,5/02/2018
"250,515",ICECROWN,8/02/2018
"32,906",HOF,11/02/2018
"100,800",GVG,11/02/2018
"109,734",OG,12/02/2018
"190,096",GANGS,14/02/2018
"92,197",OG,15/02/2018
"74,711",HERO_SKINS,16/02/2018
"236,479",ICECROWN,16/02/2018
"73,061",KARA,19/02/2018
"96,216",GVG,21/02/2018
"69,112",KARA,21/02/2018
"40,172",INVALID,22/02/2018
"179,695",UNGORO,22/02/2018
"215,170",UNGORO,24/02/2018
"49,145",TEMP1,26/02/2018
"123,931",NAXX,3/03/2018
"283,323",ICECROWN,4/03/2018
"110,141",HERO_SKINS,5/03/2018
"324,733",LOOTAPALOOZA,7/03/2018
"106,582",OG,8/03/2018
"299,712",ICECROWN,10/03/2018
"86,735",HERO_SKINS,12/03/2018
"41,656",FP2,13/03/2018
"234,584",ICECROWN,13/03/2018
"84,980",OG,15/03/2018
"244,622",LOOTAPALOOZA,15/03/2018
"681,966",CORE,16/03/2018
"45,444",FP2,17/03/2018
"28,075",HOF,19/03/2018
"27,726",HOF,20/03/2018
"104,971",GVG,20/03/2018
"61,878",LOE,20/03/2018
"44,567",INVALID,21/03/2018
"48,930",TEMP1,21/03/2018
"183,054",UNGORO,21/03/2018
"199,445",ICECROWN,22/03/2018
"54,608",KARA,23/03/2018
"91,337",NAXX,28/03/2018
"283,084",LOOTAPALOOZA,28/03/2018
"61,711",TEMP1,2/04/2018
"81,595",HERO_SKINS,4/04/2018
"364,593",EXPERT1,5/04/2018
"169,154",GANGS,6/04/2018
"269,527",ICECROWN,7/04/2018
"344,066",EXPERT1,10/04/2018
"16,854",HOF,18/04/2018
"40,956",LOE,18/04/2018
"70,140",OG,19/04/2018
"73,092",NAXX,21/04/2018
"125,477",GILNEAS,22/04/2018
"34,779",INVALID,23/04/2018
"206,073",UNGORO,23/04/2018
"52,945",OG,28/04/2018
"145,041",LOOTAPALOOZA,28/04/2018
"16,615",HOF,1/05/2018
"41,605",LOE,1/05/2018
"50,010",KARA,1/05/2018
"152,399",ICECROWN,2/05/2018
"97,754",GANGS,4/05/2018
"66,669",HERO_SKINS,1/04/2017
"75,151",FP2,3/04/2017
"6,532",UNGORO,5/04/2017
"87,235",NAXX,9/04/2017
"20,561",INVALID,11/04/2017
"67,788",TEMP1,12/04/2017
"73,113",TEMP1,14/04/2017
"18,373",INVALID,20/04/2017
"151,783",OG,21/04/2017
"168,485",OG,22/04/2017
"1,001,532",CORE,23/04/2017
"41,639",HOF,23/04/2017
"103,005",GVG,23/04/2017
"36,746",HOF,26/04/2017
"94,499",KARA,26/04/2017
"290,088",UNGORO,27/04/2017
"61,734",NAXX,28/04/2017
"88,202",KARA,2/05/2017
"31,093",INVALID,7/05/2017
"462,518",UNGORO,7/05/2017
"195,628",OG,9/05/2017
"94,245",HERO_SKINS,10/05/2017
"40,647",HOF,12/05/2017
"109,381",GVG,12/05/2017
"89,020",TEMP1,14/05/2017
"949,321",CORE,17/05/2017
"94,846",NAXX,18/05/2017
"117,335",NAXX,21/05/2017
"262,474",GANGS,22/05/2017
"21,786",INVALID,23/05/2017
"85,695",TEMP1,23/05/2017
"89,962",HERO_SKINS,24/05/2017
"90,945",HERO_SKINS,25/05/2017
"87,979",LOE,4/06/2017
"65,426",HERO_SKINS,8/06/2017
"221,469",GANGS,11/06/2017
"132,999",OG,19/06/2017
"319,169",UNGORO,20/06/2017
"61,303",NAXX,23/06/2017
"33,806",HOF,26/06/2017
"88,400",GVG,26/06/2017
"48,530",FP2,7/07/2017
"163,546",OG,9/07/2017
"155,285",OG,23/07/2017
"57,975",HERO_SKINS,27/07/2017
"100,324",NAXX,29/07/2017
"94,136",HERO_SKINS,5/08/2017
"117,279",NAXX,9/08/2017
"94,264",HERO_SKINS,11/08/2017
"100,579",NAXX,15/08/2017
"200,835",OG,22/08/2017
"87,482",KARA,23/08/2017
"568,640",EXPERT1,27/08/2017
"37,171",HOF,28/08/2017
"32,290",INVALID,29/08/2017
"94,641",HERO_SKINS,30/08/2017
"993,351",CORE,31/08/2017
"37,619",HOF,31/08/2017
"99,486",GVG,31/08/2017
"1,057,774",CORE,1/09/2017
"111,919",GVG,1/09/2017
"93,846",LOE,1/09/2017
"95,464",KARA,1/09/2017
"339,833",UNGORO,1/09/2017
"323,198",GANGS,2/09/2017
"106,021",NAXX,4/09/2017
"1,098,566",CORE,5/09/2017
"78,055",TEMP1,10/09/2017
"107,330",LOE,10/09/2017
"261,936",GANGS,13/09/2017
"888,666",CORE,15/09/2017
"34,623",HOF,15/09/2017
"98,074",GVG,15/09/2017
"95,519",NAXX,17/09/2017
"308,810",GANGS,17/09/2017
"86,142",LOE,20/09/2017
"35,931",HOF,21/09/2017
"103,935",GVG,21/09/2017
"332,294",UNGORO,22/09/2017
"60,347",FP2,24/09/2017
"429,046",ICECROWN,24/09/2017
"97,362",GVG,28/09/2017
"57,685",TEMP1,28/09/2017
"72,355",LOE,28/09/2017
"57,667",FP2,30/09/2017
"72,143",TEMP1,3/10/2017
"90,171",LOE,3/10/2017
"304,103",UNGORO,6/10/2017
"297,378",GANGS,7/10/2017
"98,225",NAXX,8/10/2017
"123,995",OG,14/10/2017
"84,754",KARA,16/10/2017
"224,738",GANGS,17/10/2017
"67,983",KARA,19/10/2017
"294,517",UNGORO,21/10/2017
"33,988",FP2,24/10/2017
"66,624",KARA,26/10/2017
"76,144",HERO_SKINS,27/10/2017
"289,960",ICECROWN,27/10/2017
"56,516",TEMP1,28/10/2017
"67,816",NAXX,30/10/2017
"67,009",NAXX,1/11/2017
"207,455",GANGS,1/11/2017
"59,041",NAXX,2/11/2017
"25,394",INVALID,4/11/2017
"84,477",NAXX,5/11/2017
"85,869",KARA,6/11/2017
"260,818",GANGS,7/11/2017
"34,820",HOF,8/11/2017
"93,900",GVG,8/11/2017
"66,026",TEMP1,8/11/2017
"95,674",KARA,12/11/2017
"93,452",HERO_SKINS,14/11/2017
"28,032",HOF,16/11/2017
"80,004",GVG,16/11/2017
"731,616",CORE,17/11/2017
"57,604",TEMP1,17/11/2017
"878,322",CORE,21/11/2017
"68,238",TEMP1,21/11/2017
"80,114",LOE,21/11/2017
"104,499",OG,23/11/2017
"135,103",OG,26/11/2017
"834,182",CORE,29/11/2017
"100,222",GVG,29/11/2017
"28,654",INVALID,1/12/2017
"271,628",UNGORO,1/12/2017
"65,274",HERO_SKINS,13/12/2017
"45,464",NAXX,14/12/2017
"716,311",CORE,17/12/2017
"669,814",CORE,19/12/2017
"25,322",INVALID,22/12/2017
"180,809",UNGORO,22/12/2017
"59,096",NAXX,23/12/2017
"643,177",CORE,24/12/2017
"47,372",LOE,24/12/2017
"60,435",KARA,24/12/2017
"702,113",CORE,27/12/2017
"41,905",TEMP1,27/12/2017
"33,511",FP2,29/12/2017
"30,463",INVALID,30/12/2017
"210,618",UNGORO,30/12/2017
"254,272",ICECROWN,1/01/2018
"181,248",GANGS,2/01/2018
"25,807",HOF,8/01/2018
"82,129",GVG,8/01/2018
"690,739",CORE,10/01/2018
"42,536",TEMP1,10/01/2018
"169,390",UNGORO,11/01/2018
"170,351",GANGS,12/01/2018
"71,607",NAXX,13/01/2018
"53,813",LOE,15/01/2018
"52,140",LOE,19/01/2018
"844,384",CORE,23/01/2018
"52,127",TEMP1,23/01/2018
"59,428",LOE,23/01/2018
"66,549",NAXX,25/01/2018
"51,725",TEMP1,26/01/2018
"110,113",OG,28/01/2018
"757,085",CORE,1/02/2018
"33,152",INVALID,1/02/2018
"444,578",EXPERT1,9/02/2018
"909,246",CORE,10/02/2018
"50,581",INVALID,10/02/2018
"240,308",UNGORO,10/02/2018
"48,180",FP2,11/02/2018
"300,783",ICECROWN,11/02/2018
"111,990",OG,17/02/2018
"82,706",KARA,18/02/2018
"250,820",ICECROWN,19/02/2018
"72,212",KARA,20/02/2018
"77,423",HERO_SKINS,21/02/2018
"242,503",ICECROWN,21/02/2018
"38,396",TEMP1,22/02/2018
"25,778",HOF,23/02/2018
"92,813",GVG,23/02/2018
"56,838",LOE,23/02/2018
"64,032",KARA,23/02/2018
"71,998",KARA,24/02/2018
"191,960",GANGS,7/03/2018
"88,398",NAXX,14/03/2018
"260,211",LOOTAPALOOZA,14/03/2018
"141,619",GANGS,15/03/2018
"246,169",ICECROWN,20/03/2018
"60,521",LOE,21/03/2018
"71,825",HERO_SKINS,23/03/2018
"399,537",EXPERT1,24/03/2018
"773,209",CORE,25/03/2018
"878,541",CORE,27/03/2018
"46,878",INVALID,27/03/2018
"62,615",TEMP1,27/03/2018
"175,355",GANGS,28/03/2018
"64,367",KARA,30/03/2018
"833,099",CORE,31/03/2018
"30,049",HOF,31/03/2018
"115,518",GVG,31/03/2018
"48,178",FP2,1/04/2018
"95,196",HERO_SKINS,2/04/2018
"68,784",KARA,3/04/2018
"44,724",INVALID,6/04/2018
"70,064",KARA,9/04/2018
"724,189",CORE,11/04/2018
"246,799",ICECROWN,15/04/2018
"324,939",EXPERT1,16/04/2018
"99,068",OG,22/04/2018
"17,826",HOF,23/04/2018
"79,274",TEMP1,23/04/2018
"43,330",LOE,23/04/2018
"81,474",OG,25/04/2018
"32,004",KARA,26/04/2018
"118,704",UNGORO,26/04/2018
"148,507",EXPERT1,27/04/2018
"91,036",GANGS,28/04/2018
"28,990",FP2,1/05/2018
"240,700",EXPERT1,3/05/2018
"59,246",OG,3/05/2018
"127,953",LOE,2/04/2017
"92,542",KARA,2/04/2017
"707,653",CORE,6/04/2017
"83,219",TEMP1,6/04/2017
"82,058",LOE,6/04/2017
"36,614",HOF,7/04/2017
"1,025,160",CORE,8/04/2017
"90,254",GVG,8/04/2017
"857,432",CORE,10/04/2017
"79,088",GVG,10/04/2017
"70,733",LOE,10/04/2017
"79,348",LOE,11/04/2017
"43,710",FP2,12/04/2017
"48,025",FP2,14/04/2017
"12,505",NAXX,17/04/2017
"33,141",GANGS,17/04/2017
"239,120",GANGS,18/04/2017
"394,528",UNGORO,19/04/2017
"111,570",KARA,23/04/2017
"16,608",INVALID,29/04/2017
"330,830",UNGORO,29/04/2017
"557,492",EXPERT1,30/04/2017
"47,943",HOF,1/05/2017
"125,866",GVG,1/05/2017
"94,502",TEMP1,3/05/2017
"137,487",NAXX,4/05/2017
"198,879",OG,4/05/2017
"332,994",GANGS,6/05/2017
"99,525",KARA,17/05/2017
"44,878",HOF,23/05/2017
"124,920",GVG,23/05/2017
"499,813",EXPERT1,3/06/2017
"44,237",HOF,5/06/2017
"74,328",OG,7/06/2017
"34,454",HOF,9/06/2017
"64,204",TEMP1,9/06/2017
"66,022",LOE,9/06/2017
"74,737",HERO_SKINS,10/06/2017
"41,202",HOF,11/06/2017
"77,810",KARA,16/06/2017
"56,198",TEMP1,22/06/2017
"59,429",LOE,22/06/2017
"161,763",GANGS,23/06/2017
"468,314",EXPERT1,27/06/2017
"143,027",OG,27/06/2017
"14,693",INVALID,29/06/2017
"56,851",TEMP1,29/06/2017
"135,457",OG,1/07/2017
"434,707",EXPERT1,14/07/2017
"143,964",OG,15/07/2017
"88,505",NAXX,19/07/2017
"168,108",GANGS,20/07/2017
"70,116",HERO_SKINS,24/07/2017
"73,617",HERO_SKINS,25/07/2017
"71,395",TEMP1,28/07/2017
"257,318",GANGS,29/07/2017
"1,006,466",CORE,1/08/2017
"91,347",TEMP1,1/08/2017
"89,959",HERO_SKINS,6/08/2017
"23,545",INVALID,7/08/2017
"74,640",TEMP1,8/08/2017
"57,259",FP2,11/08/2017
"436,725",ICECROWN,11/08/2017
"462,506",UNGORO,13/08/2017
"309,386",GANGS,15/08/2017
"42,118",HOF,21/08/2017
"622,169",EXPERT1,22/08/2017
"49,152",FP2,23/08/2017
"32,167",INVALID,27/08/2017
"66,282",TEMP1,27/08/2017
"334,018",ICECROWN,28/08/2017
"83,422",LOE,29/08/2017
"345,582",ICECROWN,30/08/2017
"91,086",KARA,31/08/2017
"46,799",HOF,3/09/2017
"61,242",FP2,5/09/2017
"95,130",HERO_SKINS,5/09/2017
"548,734",EXPERT1,6/09/2017
"55,424",FP2,8/09/2017
"64,899",FP2,10/09/2017
"80,650",KARA,15/09/2017
"89,751",NAXX,18/09/2017
"275,821",GANGS,18/09/2017
"90,545",KARA,21/09/2017
"279,193",GANGS,25/09/2017
"600,498",EXPERT1,1/10/2017
"57,514",FP2,3/10/2017
"95,823",HERO_SKINS,9/10/2017
"51,285",FP2,10/10/2017
"78,441",GVG,12/10/2017
"734,276",CORE,13/10/2017
"309,425",UNGORO,15/10/2017
"425,921",EXPERT1,20/10/2017
"44,228",FP2,28/10/2017
"34,287",HOF,4/11/2017
"94,354",GVG,4/11/2017
"62,876",TEMP1,4/11/2017
"73,478",LOE,4/11/2017
"260,719",GANGS,5/11/2017
"407,962",EXPERT1,9/11/2017
"257,985",UNGORO,10/11/2017
"87,898",HERO_SKINS,15/11/2017
"42,563",FP2,17/11/2017
"69,656",TEMP1,19/11/2017
"79,613",NAXX,22/11/2017
"87,517",HERO_SKINS,25/11/2017
"493,134",EXPERT1,27/11/2017
"128,255",OG,27/11/2017
"303,805",UNGORO,2/12/2017
"57,352",FP2,3/12/2017
"34,685",HOF,6/12/2017
"100,286",GVG,6/12/2017
"65,293",TEMP1,6/12/2017
"86,125",OG,7/12/2017
"30,790",LOOTAPALOOZA,7/12/2017
"32,042",FP2,8/12/2017
"63,012",HERO_SKINS,8/12/2017
"73,120",HERO_SKINS,9/12/2017
"243,239",ICECROWN,9/12/2017
"77,425",HERO_SKINS,10/12/2017
"31,220",FP2,13/12/2017
"217,956",ICECROWN,13/12/2017
"555,538",CORE,14/12/2017
"140,655",GANGS,14/12/2017
"31,942",FP2,15/12/2017
"35,173",FP2,19/12/2017
"327,585",EXPERT1,21/12/2017
"163,457",GANGS,23/12/2017
"32,031",FP2,24/12/2017
"50,559",LOE,27/12/2017
"26,744",HOF,30/12/2017
"86,797",GVG,30/12/2017
"53,638",LOE,30/12/2017
"85,364",OG,31/12/2017
"64,543",NAXX,1/01/2018
"92,646",OG,1/01/2018
"226,405",LOOTAPALOOZA,1/01/2018
"64,577",NAXX,3/01/2018
"59,877",NAXX,4/01/2018
"667,338",CORE,5/01/2018
"24,244",HOF,5/01/2018
"42,073",TEMP1,5/01/2018
"47,910",LOE,5/01/2018
"65,732",KARA,8/01/2018
"33,240",FP2,10/01/2018
"198,065",GANGS,13/01/2018
"200,695",GANGS,14/01/2018
"274,733",ICECROWN,19/01/2018
"75,820",KARA,23/01/2018
"74,224",KARA,30/01/2018
"227,712",UNGORO,30/01/2018
"88,161",GVG,1/02/2018
"57,301",LOE,1/02/2018
"325,406",ICECROWN,3/02/2018
"38,947",INVALID,6/02/2018
"89,475",GVG,9/02/2018
"65,315",LOE,10/02/2018
"35,491",FP2,22/02/2018
"473,444",EXPERT1,25/02/2018
"41,016",FP2,26/02/2018
"873,898",CORE,28/02/2018
"53,593",TEMP1,28/02/2018
"95,404",NAXX,13/03/2018
"42,920",FP2,21/03/2018
"232,080",ICECROWN,21/03/2018
"87,350",OG,23/03/2018
"47,736",INVALID,24/03/2018
"24,344",HOF,26/03/2018
"70,108",LOE,27/03/2018
"70,989",KARA,31/03/2018
"276,594",ICECROWN,2/04/2018
"47,162",TEMP1,5/04/2018
"106,528",NAXX,7/04/2018
"22,845",HOF,10/04/2018
"91,981",GVG,10/04/2018
"59,957",KARA,11/04/2018
"100,812",OG,15/04/2018
"294,876",LOOTAPALOOZA,15/04/2018
"346,992",EXPERT1,20/04/2018
"222,296",UNGORO,21/04/2018
"53,025",KARA,23/04/2018
"12,769",INVALID,27/04/2018
"62,544",TEMP1,7/04/2017
"71,615",LOE,7/04/2017
"511,601",UNGORO,8/04/2017
"516,641",EXPERT1,21/04/2017
"82,201",NAXX,22/04/2017
"20,968",INVALID,1/05/2017
"418,769",UNGORO,1/05/2017
"82,105",HERO_SKINS,2/05/2017
"1,092,427",CORE,3/05/2017
"226,468",GANGS,11/05/2017
"131,749",GVG,14/05/2017
"96,518",LOE,14/05/2017
"104,252",NAXX,16/05/2017
"515,776",EXPERT1,18/05/2017
"59,547",FP2,20/05/2017
"87,007",TEMP1,22/05/2017
"243,840",GANGS,29/05/2017
"112,041",NAXX,30/05/2017
"111,094",KARA,31/05/2017
"100,546",NAXX,3/06/2017
"116,779",GVG,5/06/2017
"85,451",LOE,5/06/2017
"289,834",UNGORO,9/06/2017
"856,673",CORE,11/06/2017
"75,090",TEMP1,11/06/2017
"80,661",KARA,14/06/2017
"32,953",HOF,16/06/2017
"87,410",GVG,16/06/2017
"44,578",FP2,28/06/2017
"60,584",HERO_SKINS,30/06/2017
"83,212",KARA,30/06/2017
"140,641",OG,2/07/2017
"40,399",HOF,3/07/2017
"104,788",GVG,3/07/2017
"75,415",TEMP1,3/07/2017
"78,836",LOE,3/07/2017
"467,074",EXPERT1,4/07/2017
"143,321",OG,4/07/2017
"45,604",FP2,6/07/2017
"51,429",FP2,8/07/2017
"239,742",GANGS,9/07/2017
"41,622",HOF,12/07/2017
"108,196",GVG,12/07/2017
"77,187",TEMP1,12/07/2017
"233,159",GANGS,17/07/2017
"147,949",OG,19/07/2017
"55,998",FP2,24/07/2017
"38,392",HOF,28/07/2017
"98,310",GVG,28/07/2017
"74,612",LOE,28/07/2017
"528,591",EXPERT1,29/07/2017
"23,946",INVALID,30/07/2017
"124,082",GVG,1/08/2017
"95,789",LOE,1/08/2017
"20,919",INVALID,2/08/2017
"69,414",FP2,5/08/2017
"49,766",HOF,6/08/2017
"111,984",KARA,6/08/2017
"39,609",HOF,8/08/2017
"102,989",GVG,8/08/2017
"79,245",LOE,8/08/2017
"275,946",GANGS,9/08/2017
"61,917",FP2,14/08/2017
"87,672",NAXX,17/08/2017
"75,476",HERO_SKINS,18/08/2017
"1,146,326",CORE,21/08/2017
"104,296",KARA,21/08/2017
"53,295",FP2,30/08/2017
"39,280",INVALID,2/09/2017
"366,857",UNGORO,2/09/2017
"1,185,586",CORE,3/09/2017
"78,512",TEMP1,3/09/2017
"382,323",UNGORO,3/09/2017
"99,688",KARA,5/09/2017
"507,113",EXPERT1,7/09/2017
"147,528",OG,7/09/2017
"103,391",HERO_SKINS,9/09/2017
"38,735",HOF,11/09/2017
"114,938",GVG,11/09/2017
"72,611",TEMP1,11/09/2017
"35,308",INVALID,13/09/2017
"31,426",HOF,14/09/2017
"92,455",GVG,14/09/2017
"551,039",EXPERT1,25/09/2017
"550,341",EXPERT1,26/09/2017
"426,911",ICECROWN,4/10/2017
"78,280",TEMP1,7/10/2017
"86,066",LOE,9/10/2017
"27,829",INVALID,14/10/2017
"247,500",ICECROWN,18/10/2017
"69,177",NAXX,20/10/2017
"843,876",CORE,21/10/2017
"37,065",HOF,22/10/2017
"107,266",GVG,22/10/2017
"25,264",INVALID,30/10/2017
"36,053",FP2,31/10/2017
"279,082",ICECROWN,31/10/2017
"883,681",CORE,7/11/2017
"27,774",INVALID,7/11/2017
"293,995",UNGORO,7/11/2017
"274,783",GANGS,11/11/2017
"47,279",FP2,13/11/2017
"347,653",ICECROWN,13/11/2017
"804,290",CORE,15/11/2017
"84,063",KARA,15/11/2017
"47,396",FP2,20/11/2017
"359,253",ICECROWN,20/11/2017
"125,960",OG,22/11/2017
"6,851",LOOTAPALOOZA,22/11/2017
"262,408",GANGS,26/11/2017
"98,631",KARA,3/12/2017
"860,561",CORE,5/12/2017
"70,622",TEMP1,5/12/2017
"274,810",UNGORO,6/12/2017
"58,814",KARA,8/12/2017
"37,508",FP2,9/12/2017
"26,231",HOF,10/12/2017
"77,849",GVG,10/12/2017
"60,402",KARA,15/12/2017
"35,263",FP2,18/12/2017
"233,318",ICECROWN,18/12/2017
"33,164",FP2,20/12/2017
"379,253",EXPERT1,23/12/2017
"217,794",LOOTAPALOOZA,23/12/2017
"228,043",ICECROWN,25/12/2017
"64,736",KARA,27/12/2017
"74,203",HERO_SKINS,28/12/2017
"28,780",INVALID,2/01/2018
"92,320",OG,3/01/2018
"80,896",OG,4/01/2018
"188,278",UNGORO,5/01/2018
"87,103",HERO_SKINS,7/01/2018
"177,835",GANGS,9/01/2018
"70,286",NAXX,14/01/2018
"87,322",HERO_SKINS,22/01/2018
"179,547",GANGS,25/01/2018
"79,190",NAXX,28/01/2018
"88,101",HERO_SKINS,31/01/2018
"32,305",HOF,4/02/2018
"106,647",GVG,4/02/2018
"67,455",LOE,4/02/2018
"188,671",GANGS,6/02/2018
"76,918",NAXX,8/02/2018
"193,668",GANGS,9/02/2018
"217,879",UNGORO,9/02/2018
"83,552",HERO_SKINS,13/02/2018
"28,291",HOF,14/02/2018
"49,790",TEMP1,14/02/2018
"56,447",LOE,14/02/2018
"248,653",ICECROWN,20/02/2018
"83,048",HERO_SKINS,27/02/2018
"28,800",HOF,28/02/2018
"110,699",GVG,28/02/2018
"33,656",ICECROWN,1/03/2018
"188,934",ICECROWN,2/03/2018
"1,084,648",CORE,3/03/2018
"112,122",NAXX,4/03/2018
"127,873",NAXX,5/03/2018
"282,957",ICECROWN,6/03/2018
"861,270",CORE,7/03/2018
"48,837",INVALID,7/03/2018
"56,356",TEMP1,7/03/2018
"112,304",NAXX,10/03/2018
"102,395",OG,13/03/2018
"37,493",INVALID,15/03/2018
"38,803",FP2,16/03/2018
"77,881",HERO_SKINS,16/03/2018
"78,862",NAXX,22/03/2018
"779,837",CORE,28/03/2018
"659,834",CORE,29/03/2018
"44,545",TEMP1,29/03/2018
"51,766",LOE,29/03/2018
"176,959",UNGORO,5/04/2018
"752,365",CORE,6/04/2018
"38,869",INVALID,10/04/2018
"167,941",UNGORO,10/04/2018
"42,947",LOE,12/04/2018
"33,198",FP2,14/04/2018
"128,642",GANGS,16/04/2018
"29,659",FP2,18/04/2018
"333,513",EXPERT1,25/04/2018
"20,935",INVALID,28/04/2018
"47,560",TEMP1,28/04/2018
"23,566",FP2,30/04/2018
"156,674",ICECROWN,30/04/2018
"11,621",HOF,4/05/2018
"45,779",TEMP1,4/05/2018
7,TB,9/03/2018
"12,974",INVALID,6/04/2017
"84,941",UNGORO,6/04/2017
"73,386",GVG,7/04/2017
"411,278",UNGORO,10/04/2017
"446,932",UNGORO,11/04/2017
"43,568",FP2,13/04/2017
"23,448",OG,17/04/2017
"41,221",FP2,24/04/2017
"437,411",EXPERT1,28/04/2017
"21,785",INVALID,3/05/2017
"205,572",OG,5/05/2017
"810,399",EXPERT1,6/05/2017
"229,781",OG,6/05/2017
"55,805",FP2,10/05/2017
"263,369",GANGS,13/05/2017
"44,179",HOF,17/05/2017
"113,778",GVG,17/05/2017
"85,025",LOE,17/05/2017
"89,764",HERO_SKINS,19/05/2017
"53,071",FP2,24/05/2017
"51,276",FP2,25/05/2017
"56,676",FP2,27/05/2017
"84,222",KARA,2/06/2017
"42,405",HOF,6/06/2017
"110,392",GVG,6/06/2017
"82,469",LOE,6/06/2017
"41,206",FP2,8/06/2017
"16,474",INVALID,9/06/2017
"803,501",CORE,10/06/2017
"107,911",GVG,11/06/2017
"34,007",HOF,14/06/2017
"63,268",TEMP1,14/06/2017
"66,030",LOE,14/06/2017
"377,122",EXPERT1,15/06/2017
"62,772",LOE,16/06/2017
"284,857",UNGORO,16/06/2017
"49,286",HERO_SKINS,18/06/2017
"797,575",CORE,20/06/2017
"197,009",GANGS,21/06/2017
"15,475",INVALID,22/06/2017
"269,491",UNGORO,22/06/2017
"87,722",KARA,28/06/2017
"177,870",GANGS,29/06/2017
"63,957",LOE,30/06/2017
"52,210",FP2,2/07/2017
"843,849",CORE,3/07/2017
"73,312",HERO_SKINS,8/07/2017
"56,150",FP2,16/07/2017
"95,342",NAXX,17/07/2017
"527,519",EXPERT1,18/07/2017
"88,506",NAXX,22/07/2017
"887,077",CORE,24/07/2017
"81,501",LOE,24/07/2017
"96,395",KARA,24/07/2017
"894,023",CORE,25/07/2017
"42,595",FP2,27/07/2017
"364,913",UNGORO,1/08/2017
"119,705",KARA,5/08/2017
"1,017,653",CORE,6/08/2017
"93,506",TEMP1,6/08/2017
"20,739",INVALID,8/08/2017
"296,689",UNGORO,8/08/2017
"186,474",OG,9/08/2017
"119,893",OG,10/08/2017
"41,707",HOF,11/08/2017
"113,585",NAXX,13/08/2017
"341,496",GANGS,13/08/2017
"438,483",ICECROWN,14/08/2017
"588,459",EXPERT1,15/08/2017
"190,171",OG,15/08/2017
"33,948",HOF,18/08/2017
"331,862",GANGS,19/08/2017
"101,600",HERO_SKINS,20/08/2017
"114,360",KARA,20/08/2017
"71,298",TEMP1,21/08/2017
"88,983",LOE,21/08/2017
"75,034",HERO_SKINS,24/08/2017
"71,794",LOE,24/08/2017
"370,020",EXPERT1,25/08/2017
"90,283",KARA,28/08/2017
"361,036",UNGORO,29/08/2017
"93,740",KARA,30/08/2017
"38,746",INVALID,3/09/2017
"332,777",GANGS,4/09/2017
"41,428",HOF,5/09/2017
"112,659",GVG,5/09/2017
"72,693",TEMP1,5/09/2017
"100,012",LOE,5/09/2017
"829,665",CORE,14/09/2017
"584,476",EXPERT1,16/09/2017
"153,351",OG,18/09/2017
"92,123",NAXX,19/09/2017
"96,783",HERO_SKINS,20/09/2017
"99,795",HERO_SKINS,22/09/2017
"97,236",NAXX,23/09/2017
"146,220",OG,25/09/2017
