total_plays,card_set,game_date
"2,639,118",UNGORO,22/01/2018
"4,289,104",EXPERT1,30/01/2018
"723,254",OG,30/01/2018
"3,520,248",LOOTAPALOOZA,30/01/2018
"3,546,848",LOOTAPALOOZA,1/02/2018
8,NAXX,4/02/2018
"2,302,701",GANGS,4/02/2018
"774,346",HERO_SKINS,11/02/2018
"7,884,689",CORE,13/02/2018
18,NAXX,14/02/2018
23,FP2,17/02/2018
9,GVG,18/02/2018
16,GVG,19/02/2018
"5,956,531",CORE,23/02/2018
"259,007",INVALID,23/02/2018
"6,387,512",CORE,24/02/2018
27,GVG,24/02/2018
"281,998",INVALID,27/02/2018
"2,512,323",UNGORO,27/02/2018
"6,582,916",CORE,11/03/2018
59,GVG,11/03/2018
"2,454,196",UNGORO,11/03/2018
"233,579",INVALID,16/03/2018
"1,889,637",UNGORO,16/03/2018
"479,980",HERO_SKINS,20/03/2018
"4,827,724",CORE,23/03/2018
"2,668,824",LOOTAPALOOZA,26/03/2018
"1,473,544",GANGS,29/03/2018
"626,312",HERO_SKINS,1/04/2018
"2,636,576",LOOTAPALOOZA,10/04/2018
"893,876",GANGS,12/04/2018
"9,907,205",UNGORO,14/04/2018
508,FP2,15/04/2018
"1,661",OG,17/04/2018
"4,963,228",GILNEAS,17/04/2018
"3,248,758",GILNEAS,19/04/2018
"2,879,704",GILNEAS,24/04/2018
5,FP2,26/05/2017
2,FP2,15/06/2017
12,HOF,21/02/2018
7,HOF,2/03/2018
9,GVG,2/03/2018
13,NAXX,7/03/2018
27,TEMP1,11/03/2018
3,HOF,24/09/2017
4,GVG,6/11/2017
6,NAXX,5/12/2017
9,NAXX,2/01/2018
5,TEMP1,4/06/2017
15,LOE,7/02/2018
7,FP2,23/07/2017
13,TEMP1,12/08/2017
9,LOE,23/10/2017
5,LOE,2/03/2018
9,FP2,19/06/2017
7,NAXX,7/11/2017
7,LOE,20/02/2018
3,GVG,23/08/2017
2,TEMP1,26/10/2017
9,GVG,1/03/2018
3,LOE,7/07/2017
8,GVG,12/11/2017
1,HOF,18/02/2018
5,NAXX,3/09/2017
2,FP2,27/09/2017
3,HOF,19/02/2018
3,LOE,26/08/2017
2,NAXX,2/09/2017
2,HOF,1/03/2018
2,TEMP1,26/08/2017
1,HOF,1/07/2017
"7,311,479",EXPERT1,13/04/2017
"2,975,971",GANGS,16/04/2017
"924,967",HERO_SKINS,20/04/2017
"7,622,742",UNGORO,21/04/2017
9,LOE,25/04/2017
55,NAXX,2/05/2017
"188,981",INVALID,4/05/2017
"8,694,593",CORE,5/05/2017
"187,567",INVALID,5/05/2017
"6,578,773",UNGORO,6/05/2017
"4,356,087",UNGORO,18/05/2017
"1,447,261",OG,20/05/2017
"1,232,403",OG,24/05/2017
"3,820,377",EXPERT1,2/06/2017
"3,288,187",EXPERT1,8/06/2017
"912,962",KARA,21/06/2017
"4,401,207",CORE,23/06/2017
8,NAXX,24/06/2017
"1,875,029",GANGS,27/06/2017
"3,095,252",EXPERT1,28/06/2017
"997,247",OG,28/06/2017
"347,698",HERO_SKINS,29/06/2017
"1,736,567",GANGS,5/07/2017
"6,094,994",CORE,10/07/2017
"469,138",HERO_SKINS,11/07/2017
"3,788,549",EXPERT1,16/07/2017
"5,895,618",CORE,29/07/2017
"1,018,269",KARA,29/07/2017
"3,521,840",UNGORO,29/07/2017
"1,376,976",OG,5/08/2017
"5,108,736",CORE,10/08/2017
"96,297",INVALID,10/08/2017
"6,932,194",EXPERT1,14/08/2017
"2,398,389",OG,14/08/2017
"5,990,244",UNGORO,15/08/2017
"2,379,159",OG,20/08/2017
"4,016,505",ICECROWN,29/08/2017
"4,701,377",EXPERT1,30/08/2017
"1,556,306",OG,30/08/2017
"3,779,951",ICECROWN,31/08/2017
"10,024,706",CORE,4/09/2017
"259,993",INVALID,7/09/2017
"3,698,104",UNGORO,7/09/2017
"5,167,409",EXPERT1,8/09/2017
"934,346",KARA,13/09/2017
"3,820,984",ICECROWN,14/09/2017
"8,984,745",CORE,17/09/2017
"1,032,885",KARA,17/09/2017
"229,439",INVALID,25/09/2017
"4,392,569",UNGORO,25/09/2017
"5,348,505",EXPERT1,30/09/2017
"4,125,263",ICECROWN,6/10/2017
"1,199,181",KARA,8/10/2017
"4,259,927",ICECROWN,9/10/2017
"6,273,691",CORE,17/10/2017
"871,768",KARA,17/10/2017
"3,758,797",ICECROWN,21/10/2017
"2,625,238",GANGS,23/10/2017
"3,046,320",EXPERT1,25/10/2017
"6,075,686",CORE,1/11/2017
"868,134",KARA,1/11/2017
"785,516",KARA,2/11/2017
"645,358",HERO_SKINS,4/11/2017
"7,191,601",CORE,5/11/2017
"618,151",HERO_SKINS,10/11/2017
"928,444",OG,13/11/2017
"70,217",LOOTAPALOOZA,14/11/2017
"169,149",INVALID,22/11/2017
"35,389",LOOTAPALOOZA,28/11/2017
"3,175,628",ICECROWN,29/11/2017
"3,463,316",ICECROWN,1/12/2017
"933,071",OG,9/12/2017
"3,645,650",LOOTAPALOOZA,11/12/2017
"744,729",OG,18/12/2017
"4,200,232",EXPERT1,20/12/2017
"699,336",OG,20/12/2017
"2,877,533",ICECROWN,22/12/2017
"6,970,791",CORE,23/12/2017
"2,486,433",UNGORO,23/12/2017
"3,003,862",ICECROWN,26/12/2017
"728,744",HERO_SKINS,30/12/2017
95,GVG,6/01/2018
"3,002,854",ICECROWN,11/01/2018
"6,629,602",CORE,12/01/2018
"764,473",KARA,12/01/2018
"7,352,961",CORE,14/01/2018
"3,682,352",LOOTAPALOOZA,20/01/2018
64,TEMP1,25/01/2018
"7,165,985",CORE,27/01/2018
"708,061",HERO_SKINS,1/02/2018
"4,339,615",EXPERT1,2/02/2018
"3,694,774",LOOTAPALOOZA,2/02/2018
"693,645",HERO_SKINS,6/02/2018
"2,704,004",GANGS,7/02/2018
"3,001,363",ICECROWN,10/02/2018
"5,692,634",EXPERT1,11/02/2018
"2,211,617",ICECROWN,3/03/2018
"688,874",KARA,7/03/2018
"3,034,796",LOOTAPALOOZA,12/03/2018
"651,661",KARA,14/03/2018
"1,938,894",UNGORO,14/03/2018
"723,506",OG,16/03/2018
"5,819,364",CORE,17/03/2018
"2,957,629",LOOTAPALOOZA,19/03/2018
"2,865,652",EXPERT1,23/03/2018
"671,248",KARA,28/03/2018
"3,543,545",LOOTAPALOOZA,2/04/2018
"3,101,629",LOOTAPALOOZA,4/04/2018
227,FP2,12/04/2018
633,KARA,13/04/2018
"2,386",OG,14/04/2018
"2,467,301",HERO_SKINS,16/04/2018
"1,366",OG,18/04/2018
353,LOE,19/04/2018
"3,045,908",GILNEAS,23/04/2018
626,HOF,24/04/2018
"1,353",GVG,24/04/2018
"1,128,167",TEMP1,24/04/2018
435,LOE,24/04/2018
"5,196,294",UNGORO,25/04/2018
243,LOE,28/04/2018
199,KARA,28/04/2018
"2,593,174",ICECROWN,29/04/2018
"4,546,636",EXPERT1,30/04/2018
841,OG,30/04/2018
9,GVG,25/04/2017
13,NAXX,15/05/2017
12,LOE,10/07/2017
18,NAXX,12/08/2017
3,FP2,11/09/2017
5,GVG,2/11/2017
5,GVG,5/11/2017
34,NAXX,22/01/2018
4,LOE,5/02/2018
10,FP2,14/02/2018
40,LOE,8/03/2018
31,NAXX,11/03/2018
5,TEMP1,25/04/2017
7,GVG,28/04/2017
18,TEMP1,28/04/2017
5,LOE,17/06/2017
1,FP2,6/10/2017
7,HOF,6/01/2018
2,TB,17/02/2018
11,NAXX,7/01/2018
5,GVG,13/01/2018
7,HOF,25/01/2018
5,GVG,23/06/2017
10,GVG,22/07/2017
4,TEMP1,12/02/2018
3,GVG,29/07/2017
1,FP2,11/10/2017
10,NAXX,24/10/2017
22,NAXX,24/02/2018
12,MISSIONS,5/05/2017
2,HOF,22/07/2017
1,TEMP1,10/08/2017
1,FP2,22/10/2017
7,LOE,23/06/2017
1,NAXX,19/10/2017
3,NAXX,13/02/2018
3,LOE,20/07/2017
2,GVG,16/09/2017
4,HOF,28/04/2017
1,NAXX,27/06/2017
4,HOF,25/04/2017
1,TEMP1,9/08/2017
3,TEMP1,30/10/2017
4,GVG,10/07/2017
1,NAXX,1/07/2017
1,HOF,20/07/2017
1,FP2,31/01/2018
1,FP2,11/07/2017
1,LOE,12/02/2018
"1,208,875",OG,3/04/2017
"896,868",KARA,6/04/2017
"1,289,276",HERO_SKINS,7/04/2017
"1,925,193",KARA,10/04/2017
"1,921,386",KARA,11/04/2017
"7,159,323",EXPERT1,16/04/2017
"256,221",INVALID,21/04/2017
"261,697",INVALID,22/04/2017
"11,007,757",CORE,1/05/2017
"2,634,323",GANGS,5/05/2017
"149,894",INVALID,11/05/2017
"1,331,699",KARA,14/05/2017
"4,298,878",EXPERT1,15/05/2017
16,HOF,22/05/2017
"581,298",HERO_SKINS,22/05/2017
37,LOE,22/05/2017
"4,209,836",UNGORO,29/05/2017
"3,991,945",EXPERT1,30/05/2017
3,NAXX,1/06/2017
"1,265,893",KARA,5/06/2017
"1,006,759",KARA,9/06/2017
5,LOE,11/06/2017
"133,432",INVALID,12/06/2017
"126,078",INVALID,19/06/2017
"836,590",KARA,22/06/2017
"3,170,163",UNGORO,29/06/2017
"3,566,227",EXPERT1,1/07/2017
"1,075,802",OG,7/07/2017
"151,213",INVALID,9/07/2017
"434,477",HERO_SKINS,12/07/2017
"1,276,752",OG,16/07/2017
"3,662,087",UNGORO,17/07/2017
"6,314,168",CORE,18/07/2017
"136,766",INVALID,18/07/2017
"3,040,097",EXPERT1,26/07/2017
"6,211,903",CORE,30/07/2017
"1,260,635",KARA,1/08/2017
2,HOF,2/08/2017
28,GVG,7/08/2017
5,LOE,7/08/2017
"961,215",KARA,8/08/2017
"1,781,885",GANGS,10/08/2017
"3,930,647",GANGS,17/08/2017
"5,122,332",UNGORO,19/08/2017
"669,217",HERO_SKINS,21/08/2017
"4,698,569",EXPERT1,26/08/2017
"9,012,968",CORE,27/08/2017
"4,176,056",UNGORO,27/08/2017
"990,151",KARA,29/08/2017
"10,245,225",CORE,2/09/2017
"734,148",HERO_SKINS,3/09/2017
"3,306,351",GANGS,7/09/2017
"283,120",INVALID,23/09/2017
"213,261",INVALID,26/09/2017
"762,274",HERO_SKINS,29/09/2017
"1,195,148",OG,30/09/2017
"819,738",KARA,12/10/2017
"721,463",OG,24/10/2017
"715,110",OG,25/10/2017
"5,553,673",CORE,30/10/2017
"715,367",HERO_SKINS,7/11/2017
"175,058",INVALID,11/11/2017
"3,193,232",ICECROWN,15/11/2017
"6,366,958",CORE,19/11/2017
"154,078",INVALID,23/11/2017
"3,243,883",EXPERT1,24/11/2017
"190,534",INVALID,26/11/2017
"35,606",LOOTAPALOOZA,27/11/2017
"709,149",HERO_SKINS,3/12/2017
"3,922,830",ICECROWN,3/12/2017
"6,057,625",CORE,6/12/2017
8,LOE,6/12/2017
"879,580",KARA,6/12/2017
"3,053,052",ICECROWN,8/12/2017
"1,449,049",KARA,10/12/2017
"3,041,400",ICECROWN,15/12/2017
"3,340,430",ICECROWN,17/12/2017
"3,007,496",ICECROWN,27/12/2017
"673,905",OG,29/12/2017
"3,999,931",EXPERT1,31/12/2017
"3,194,478",LOOTAPALOOZA,31/12/2017
"2,460,902",GANGS,3/01/2018
"831,175",KARA,5/01/2018
"2,663,055",UNGORO,9/01/2018
"2,525,910",GANGS,21/01/2018
5,FP2,23/01/2018
"247,263",INVALID,28/01/2018
19,NAXX,3/02/2018
"746,270",HERO_SKINS,4/02/2018
"2,594,850",UNGORO,6/02/2018
43,NAXX,16/02/2018
"2,165,059",ICECROWN,26/02/2018
"813,528",KARA,28/02/2018
"617,024",HERO_SKINS,3/03/2018
"2,109,325",UNGORO,9/03/2018
"1,978,076",GANGS,10/03/2018
18,NAXX,12/03/2018
"1,999,219",UNGORO,24/03/2018
"1,857,290",ICECROWN,25/03/2018
"707,368",KARA,27/03/2018
"3,957,353",EXPERT1,1/04/2018
"973,913",OG,1/04/2018
"5,211,027",CORE,5/04/2018
"679,296",KARA,5/04/2018
"6,814,773",GILNEAS,14/04/2018
"8,464,490",UNGORO,17/04/2018
529,KARA,21/04/2018
362,FP2,23/04/2018
"2,257,810",UNGORO,27/04/2018
"2,025,083",GILNEAS,30/04/2018
113,OG,1/05/2018
7,LOE,8/04/2017
12,LOE,1/05/2017
1,GVG,9/05/2017
1,FP2,8/11/2017
4,TEMP1,6/02/2018
8,TEMP1,1/05/2017
15,GVG,15/02/2018
6,HOF,8/04/2017
2,FP2,16/06/2017
3,GVG,30/07/2017
1,GVG,2/08/2017
2,HOF,7/08/2017
10,FP2,19/01/2018
2,FP2,14/06/2017
1,NAXX,11/12/2017
7,MISSIONS,9/03/2018
1,FP2,9/10/2017
2,TEMP1,7/11/2017
6,NAXX,15/04/2017
1,HOF,30/07/2017
2,NAXX,12/09/2017
9,GVG,29/04/2017
2,NAXX,6/09/2017
6,FP2,23/04/2017
4,HOF,15/02/2018
1,FP2,17/05/2017
2,TEMP1,2/09/2017
5,FP2,21/09/2017
1,NAXX,4/12/2017
2,TEMP1,30/07/2017
1,TEMP1,2/08/2017
"94,715",INVALID,6/04/2017
"2,724,184",UNGORO,6/04/2017
"10,171,894",UNGORO,10/04/2017
"10,181,076",UNGORO,11/04/2017
"274,477",OG,17/04/2017
"4,955,998",EXPERT1,28/04/2017
"200,585",INVALID,3/05/2017
"1,647,632",OG,5/05/2017
"5,683,788",EXPERT1,6/05/2017
"1,775,821",OG,6/05/2017
5,FP2,10/05/2017
"2,507,031",GANGS,13/05/2017
"562,049",HERO_SKINS,19/05/2017
"1,095,552",KARA,2/06/2017
"130,629",INVALID,9/06/2017
"6,101,653",CORE,10/06/2017
10,LOE,14/06/2017
"2,948,251",EXPERT1,15/06/2017
"3,530,551",UNGORO,16/06/2017
"314,812",HERO_SKINS,18/06/2017
"5,841,796",CORE,20/06/2017
"1,803,672",GANGS,21/06/2017
"111,307",INVALID,22/06/2017
"3,247,058",UNGORO,22/06/2017
"902,499",KARA,28/06/2017
"1,594,467",GANGS,29/06/2017
"6,097,031",CORE,3/07/2017
"423,130",HERO_SKINS,8/07/2017
"3,688,125",EXPERT1,18/07/2017
"5,630,053",CORE,24/07/2017
"971,329",KARA,24/07/2017
"5,533,897",CORE,25/07/2017
"4,291,168",UNGORO,1/08/2017
"1,275,557",KARA,5/08/2017
"6,934,384",CORE,6/08/2017
"113,293",INVALID,8/08/2017
"3,253,129",UNGORO,8/08/2017
"1,397,461",OG,9/08/2017
"1,001,922",OG,10/08/2017
"5,092,629",GANGS,13/08/2017
"7,231,202",ICECROWN,14/08/2017
"6,849,758",EXPERT1,15/08/2017
"2,393,010",OG,15/08/2017
"4,436,703",GANGS,19/08/2017
"762,525",HERO_SKINS,20/08/2017
"1,329,488",KARA,20/08/2017
"517,394",HERO_SKINS,24/08/2017
"3,674,638",EXPERT1,25/08/2017
"932,901",KARA,28/08/2017
"4,039,457",UNGORO,29/08/2017
"940,227",KARA,30/08/2017
"276,953",INVALID,3/09/2017
"3,989,923",GANGS,4/09/2017
2,GVG,5/09/2017
"7,380,856",CORE,14/09/2017
"5,096,974",EXPERT1,16/09/2017
"1,367,429",OG,18/09/2017
"763,946",HERO_SKINS,20/09/2017
"792,619",HERO_SKINS,22/09/2017
"1,267,674",OG,25/09/2017
"7,227,770",CORE,29/09/2017
"3,913,890",ICECROWN,5/10/2017
"3,433,033",GANGS,8/10/2017
"7,807,175",CORE,9/10/2017
"558,082",HERO_SKINS,19/10/2017
"3,919,722",EXPERT1,29/10/2017
"3,205,784",UNGORO,4/11/2017
"2,302,603",GANGS,10/11/2017
"634,883",HERO_SKINS,13/11/2017
15,LOE,15/11/2017
"604,877",HERO_SKINS,18/11/2017
"188,432",INVALID,19/11/2017
"5,595,290",CORE,25/11/2017
"820,013",KARA,25/11/2017
"3,279,746",ICECROWN,28/11/2017
"3,490,358",ICECROWN,4/12/2017
"188,047",INVALID,6/12/2017
"1,407,545",KARA,9/12/2017
"9,291,589",CORE,10/12/2017
"234,966",INVALID,10/12/2017
"3,347,570",UNGORO,10/12/2017
"4,599,552",EXPERT1,12/12/2017
"3,367,379",LOOTAPALOOZA,14/12/2017
"988,107",KARA,17/12/2017
"2,921,100",ICECROWN,20/12/2017
"719,177",OG,23/12/2017
"657,277",HERO_SKINS,25/12/2017
"204,536",INVALID,27/12/2017
"2,392,275",UNGORO,27/12/2017
5,HOF,28/12/2017
103,LOE,28/12/2017
"216,362",INVALID,5/01/2018
"6,267,232",CORE,11/01/2018
"4,603,729",EXPERT1,13/01/2018
"3,868,464",LOOTAPALOOZA,13/01/2018
"683,166",HERO_SKINS,15/01/2018
"723,295",KARA,19/01/2018
"3,811,246",ICECROWN,21/01/2018
"3,184,458",LOOTAPALOOZA,25/01/2018
"3,120,859",ICECROWN,2/02/2018
"3,131,782",ICECROWN,7/02/2018
"3,672,897",LOOTAPALOOZA,15/02/2018
"618,603",HERO_SKINS,20/02/2018
"758,755",KARA,26/02/2018
"266,794",INVALID,28/02/2018
"2,540,195",UNGORO,28/02/2018
65,TEMP1,3/03/2018
"1,803,215",GANGS,9/03/2018
"3,037,108",EXPERT1,14/03/2018
"1,878,257",ICECROWN,19/03/2018
"1,695,256",GANGS,24/03/2018
"691,513",KARA,25/03/2018
"2,008,330",UNGORO,25/03/2018
"2,044,793",UNGORO,27/03/2018
"571,536",HERO_SKINS,3/04/2018
"218,807",INVALID,5/04/2018
"2,054,545",UNGORO,11/04/2018
"7,732,293",CORE,12/04/2018
481,HOF,12/04/2018
"1,133",GVG,12/04/2018
"1,710",GANGS,17/04/2018
"4,627,406",ICECROWN,18/04/2018
"1,657",GVG,23/04/2018
"1,281,118",HERO_SKINS,26/04/2018
527,GANGS,27/04/2018
"6,627,735",CORE,29/04/2018
218,KARA,30/04/2018
53,GVG,7/04/2017
11,LOE,24/07/2017
1,NAXX,23/09/2017
16,LOE,3/12/2017
16,TEMP1,10/12/2017
41,NAXX,6/01/2018
7,FP2,20/01/2018
6,TEMP1,4/02/2018
9,FP2,8/06/2017
8,TEMP1,14/06/2017
7,NAXX,13/08/2017
5,LOE,21/08/2017
2,GVG,9/10/2017
11,TEMP1,15/11/2017
5,LOE,10/01/2018
7,FP2,12/03/2018
5,TEMP1,3/12/2017
7,GVG,19/12/2017
1,HOF,14/06/2017
5,GVG,6/06/2017
3,LOE,16/06/2017
5,NAXX,22/07/2017
10,TEMP1,6/08/2017
5,FP2,2/02/2018
5,GVG,17/05/2017
5,LOE,25/11/2017
8,FP2,3/02/2018
13,LOE,22/02/2018
4,FP2,13/04/2017
6,GVG,11/06/2017
7,NAXX,9/03/2018
12,LOE,17/05/2017
3,NAXX,17/07/2017
2,LOE,30/06/2017
8,LOE,28/10/2017
2,HOF,19/12/2017
1,HOF,5/09/2017
3,FP2,27/07/2017
6,NAXX,29/01/2018
1,HOF,11/08/2017
1,FP2,25/12/2017
3,LOE,6/06/2017
1,LOE,5/09/2017
4,LOE,17/12/2017
1,FP2,27/05/2017
2,HOF,17/05/2017
2,HOF,6/06/2017
1,FP2,25/05/2017
"1,026,552",LOE,1/04/2017
"51,777",INVALID,2/04/2017
"509,872",FP2,4/04/2017
"346,926",INVALID,7/04/2017
"4,274,115",GANGS,9/04/2017
"314,374",INVALID,10/04/2017
"1,122,837",HERO_SKINS,13/04/2017
"2,818,786",GANGS,19/04/2017
"2,650,271",GANGS,20/04/2017
"258,737",INVALID,23/04/2017
"8,322,442",UNGORO,23/04/2017
"1,575,615",OG,28/04/2017
"783,934",HERO_SKINS,8/05/2017
"4,699,805",UNGORO,12/05/2017
"165,264",INVALID,14/05/2017
"5,485,701",UNGORO,14/05/2017
"4,643,106",UNGORO,17/05/2017
"1,234,571",OG,18/05/2017
1,HOF,19/05/2017
"7,538,267",CORE,20/05/2017
"2,476,031",GANGS,21/05/2017
"6,530,192",CORE,24/05/2017
"1,185,804",KARA,27/05/2017
"570,718",HERO_SKINS,28/05/2017
"6,737,635",CORE,31/05/2017
11,GVG,31/05/2017
8,FP2,1/06/2017
"160,648",INVALID,5/06/2017
"4,801,957",UNGORO,5/06/2017
"6,830,874",CORE,6/06/2017
"998,855",KARA,8/06/2017
"3,504,656",EXPERT1,12/06/2017
"5,414,103",CORE,13/06/2017
"5,183,304",CORE,14/06/2017
"3,359,012",EXPERT1,17/06/2017
24,NAXX,21/06/2017
"834,397",OG,23/06/2017
1,FP2,25/06/2017
"5,349,525",CORE,30/06/2017
"140,475",INVALID,3/07/2017
"372,227",HERO_SKINS,6/07/2017
"2,401,115",GANGS,11/07/2017
"136,892",INVALID,12/07/2017
"832,376",OG,20/07/2017
"340,380",HERO_SKINS,21/07/2017
36,GVG,24/07/2017
18,TEMP1,24/07/2017
"751,782",KARA,27/07/2017
"111,716",INVALID,28/07/2017
"1,162,380",OG,29/07/2017
"150,858",INVALID,1/08/2017
"3,670,657",EXPERT1,2/08/2017
"13,275,008",CORE,11/08/2017
"6,640,997",UNGORO,11/08/2017
4,HOF,20/08/2017
"555,935",HERO_SKINS,26/08/2017
"3,733,734",UNGORO,31/08/2017
"4,337,013",ICECROWN,6/09/2017
"1,028,294",KARA,8/09/2017
"4,441,873",ICECROWN,12/09/2017
"3,473,768",UNGORO,15/09/2017
"1,445,990",OG,16/09/2017
"5,441,062",EXPERT1,19/09/2017
"8,177,938",CORE,21/09/2017
"251,253",INVALID,21/09/2017
"4,079,627",UNGORO,21/09/2017
"5,809,568",EXPERT1,23/09/2017
"3,597,808",UNGORO,28/09/2017
"1,014,497",HERO_SKINS,4/10/2017
"212,105",INVALID,9/10/2017
"2,313,907",GANGS,11/10/2017
"3,062,963",GANGS,15/10/2017
"688,108",KARA,24/10/2017
"937,280",OG,29/10/2017
"497,552",HERO_SKINS,31/10/2017
"3,440,316",EXPERT1,2/11/2017
"830,867",OG,2/11/2017
"1,093,314",OG,5/11/2017
"3,162,601",UNGORO,8/11/2017
"904,839",KARA,14/11/2017
"2,506,055",UNGORO,16/11/2017
"4,061,151",EXPERT1,19/11/2017
"598,715",HERO_SKINS,20/11/2017
180,GVG,25/11/2017
"587,879",HERO_SKINS,28/11/2017
"2,467,103",GANGS,2/12/2017
"40,842",LOOTAPALOOZA,2/12/2017
"7,119,069",CORE,3/12/2017
"3,365,221",ICECROWN,11/12/2017
"1,006,621",KARA,13/12/2017
"3,963,737",EXPERT1,14/12/2017
"713,766",OG,14/12/2017
"708,671",HERO_SKINS,18/12/2017
"6,218,744",CORE,28/12/2017
"4,080,756",LOOTAPALOOZA,2/01/2018
"3,493,355",ICECROWN,3/01/2018
"224,179",INVALID,8/01/2018
"2,704,894",UNGORO,8/01/2018
"759,124",OG,13/01/2018
"759,367",KARA,16/01/2018
"3,458,974",ICECROWN,20/01/2018
24,TB,26/01/2018
"3,252,957",ICECROWN,29/01/2018
"2,172,701",GANGS,30/01/2018
"721,079",HERO_SKINS,2/02/2018
"3,508,641",LOOTAPALOOZA,5/02/2018
"749,108",HERO_SKINS,7/02/2018
"4,416,105",LOOTAPALOOZA,12/02/2018
"4,035,752",EXPERT1,15/02/2018
37,FP2,16/02/2018
18,GVG,26/02/2018
"73,597",HERO_SKINS,1/03/2018
"386,949",HERO_SKINS,2/03/2018
"2,221,133",ICECROWN,5/03/2018
"532,833",HERO_SKINS,6/03/2018
"2,907,020",LOOTAPALOOZA,8/03/2018
"1,931,651",ICECROWN,12/03/2018
"2,738,013",EXPERT1,15/03/2018
"2,068,517",ICECROWN,18/03/2018
"493,923",HERO_SKINS,19/03/2018
"648,954",KARA,21/03/2018
"244,827",INVALID,25/03/2018
"215,419",INVALID,26/03/2018
"241,783",INVALID,31/03/2018
"2,215,395",UNGORO,31/03/2018
"6,642,498",CORE,2/04/2018
"846,171",KARA,2/04/2018
"1,985,111",ICECROWN,4/04/2018
"275,795",INVALID,11/04/2018
"14,627,472",CORE,14/04/2018
"2,974,588",TEMP1,14/04/2018
489,NAXX,17/04/2018
"2,449,654",HERO_SKINS,18/04/2018
"6,029,748",EXPERT1,19/04/2018
"5,864,854",LOOTAPALOOZA,19/04/2018
"1,964",GANGS,21/04/2018
427,NAXX,24/04/2018
"5,545,762",LOOTAPALOOZA,24/04/2018
"1,463,805",HERO_SKINS,30/04/2018
19,LOE,19/05/2017
12,TEMP1,31/05/2017
12,LOE,31/05/2017
8,HOF,24/07/2017
16,TEMP1,25/07/2017
2,HOF,5/08/2017
5,NAXX,30/11/2017
8,LOE,9/12/2017
6,HOF,15/12/2017
12,LOE,15/12/2017
4,NAXX,9/02/2018
15,GVG,22/02/2018
16,GVG,14/06/2017
5,LOE,20/08/2017
5,GVG,21/08/2017
11,LOE,28/08/2017
2,FP2,12/09/2017
8,GVG,28/10/2017
10,TEMP1,25/11/2017
13,TEMP1,9/12/2017
12,GVG,15/12/2017
16,TEMP1,15/12/2017
5,GVG,19/05/2017
7,TEMP1,10/06/2017
17,GVG,30/06/2017
1,FP2,19/07/2017
4,FP2,3/08/2017
6,LOE,11/08/2017
2,GVG,3/10/2017
4,HOF,26/02/2018
5,NAXX,25/04/2017
1,NAXX,29/05/2017
6,HOF,31/05/2017
2,TEMP1,28/06/2017
3,TEMP1,21/09/2017
10,GVG,28/12/2017
1,HOF,30/06/2017
4,HOF,10/10/2017
1,GVG,17/12/2017
1,HOF,31/10/2017
13,GVG,15/11/2017
5,LOE,8/12/2017
5,LOE,19/12/2017
10,NAXX,9/01/2018
3,FP2,15/04/2017
7,GVG,11/08/2017
4,GVG,10/01/2018
2,TEMP1,8/12/2017
4,GVG,5/08/2017
8,LOE,10/10/2017
7,GVG,3/12/2017
6,LOE,26/02/2018
1,TEMP1,9/10/2017
1,LOE,26/04/2017
1,GVG,24/08/2017
2,FP2,27/10/2017
1,HOF,3/12/2017
2,FP2,4/12/2017
1,HOF,8/12/2017
1,TEMP1,30/08/2017
2,GVG,8/12/2017
"624,846",FP2,1/04/2017
"7,907,896",CORE,2/04/2017
"675,070",HOF,2/04/2017
19,GVG,2/04/2017
"1,106,027",TEMP1,2/04/2017
"374,530",HOF,6/04/2017
"14,768,064",CORE,7/04/2017
"459,552",INVALID,8/04/2017
"12,163,057",CORE,11/04/2017
"1,747,656",KARA,12/04/2017
"1,840,008",KARA,14/04/2017
"7,436,348",UNGORO,20/04/2017
"6,872,487",EXPERT1,22/04/2017
3,TEMP1,23/04/2017
12,LOE,23/04/2017
"2,820,746",GANGS,25/04/2017
"2,310,039",GANGS,28/04/2017
"4,428,254",EXPERT1,11/05/2017
"1,147,687",KARA,12/05/2017
"7,878,436",CORE,14/05/2017
"626,290",HERO_SKINS,20/05/2017
"6,988,991",CORE,23/05/2017
"4,666,838",UNGORO,23/05/2017
"3,927,247",EXPERT1,26/05/2017
"1,214,723",OG,26/05/2017
"544,672",HERO_SKINS,31/05/2017
"7,189,718",CORE,5/06/2017
"533,214",HERO_SKINS,6/06/2017
"419,757",HERO_SKINS,13/06/2017
"401,487",HERO_SKINS,14/06/2017
"948,841",OG,15/06/2017
"5,253,319",CORE,16/06/2017
"1,930,179",GANGS,17/06/2017
"3,253,202",EXPERT1,19/06/2017
"4,878,074",CORE,22/06/2017
"383,488",HERO_SKINS,28/06/2017
"436,335",HERO_SKINS,3/07/2017
"3,674,998",EXPERT1,9/07/2017
"2,043,412",GANGS,10/07/2017
"146,386",INVALID,11/07/2017
"4,065,634",UNGORO,11/07/2017
"6,255,096",CORE,12/07/2017
"3,354,599",UNGORO,13/07/2017
"1,118,245",OG,14/07/2017
"1,987,967",GANGS,22/07/2017
"3,418,608",EXPERT1,23/07/2017
"5,005,420",CORE,28/07/2017
"1,948,942",GANGS,4/08/2017
"5,439,830",CORE,8/08/2017
"1,669,578",KARA,11/08/2017
"1,265,317",OG,25/08/2017
5,GVG,29/08/2017
