player_class,card_name,times_played,times_won,num_games,win_rate
PRIEST,Hellfire,721,392,652,54.36
PRIEST,Jade Blossom,718,324,636,45.12
PRIEST,Patches the Pirate,705,289,679,40.99
PRIEST,Potion of Polymorph,702,424,682,60.39
PRIEST,Sap,694,314,636,45.24
PRIEST,Mirror Image,691,414,645,59.91
PRIEST,Mountain Giant,684,393,590,57.45
PRIEST,I Know a Guy,678,447,576,65.92
PRIEST,Stolen Goods,670,449,557,67.01
PRIEST,Spikeridged Steed,670,499,612,74.47
PRIEST,Ancient of War,665,292,606,43.9
PRIEST,Hallucination,654,380,597,58.1
PRIEST,Tidal Surge,654,418,574,63.91
PRIEST,Vilespine Slayer,652,354,608,54.29
PRIEST,Bilefin Tidehunter,648,285,595,43.98
PRIEST,Timber Wolf,646,387,600,59.9
PRIEST,Stegodon,638,351,615,55.01
PRIEST,Tar Lurker,637,396,565,62.16
PRIEST,Air Elemental,637,397,562,62.32
PRIEST,Deathwing,634,244,627,38.48
PRIEST,Faceless Manipulator,634,333,598,52.52
PRIEST,Lakkari Felhound,633,263,596,41.54
PRIEST,Counterspell,631,401,595,63.54
PRIEST,Verdant Longneck,631,346,598,54.83
PRIEST,Gentle Megasaur,629,345,589,54.84
PRIEST,Aldor Peacekeeper,623,400,555,64.2
PRIEST,INFERNO!,622,463,280,74.43
PRIEST,Vicious Fledgling,622,370,578,59.48
PRIEST,Meteor,615,377,574,61.3
PRIEST,Consecration,606,411,534,67.82
PRIEST,Darkshire Librarian,596,335,559,56.2
PRIEST,Felfire Potion,594,348,558,58.58
PRIEST,Baron Geddon,591,323,570,54.65
PRIEST,Swamp King Dred,583,422,556,72.38
PRIEST,Giant Wasp,578,318,533,55.01
PRIEST,Shadowflame,574,329,524,57.31
PRIEST,Twilight Elder,573,291,475,50.78
PRIEST,Grievous Bite,566,344,522,60.77
PRIEST,Soggoth the Slitherer,565,317,540,56.1
PRIEST,Thing from Below,558,305,509,54.65
PRIEST,The Voraxx,557,329,525,59.06
PRIEST,C'Thun's Chosen,550,306,455,55.63
PRIEST,Stampede,549,332,515,60.47
PRIEST,Grimestreet Outfitter,546,336,482,61.53
PRIEST,Gorehowl,538,371,485,68.95
PRIEST,Freezing Potion,536,280,518,52.23
PRIEST,"Sherazin, Corpse Flower",524,332,494,63.35
PRIEST,Coldlight Seer,521,242,481,46.44
PRIEST,Kor'kron Elite,520,226,504,43.46
PRIEST,Eater of Secrets,515,281,486,54.56
PRIEST,King Mosh,514,329,482,64
PRIEST,Primalfin Champion,513,310,473,60.42
PRIEST,Battle Rage,509,311,450,61.1
PRIEST,Sunkeeper Tarim,504,312,470,61.9
PRIEST,Sunwalker,499,277,471,55.51
PRIEST,N'Zoth's First Mate,498,191,482,38.35
PRIEST,Smuggler's Run,492,287,431,58.33
PRIEST,Blessing of Kings,491,364,431,74.13
PRIEST,Armorsmith,487,310,393,63.65
PRIEST,Frothing Berserker,484,271,455,55.99
PRIEST,Pterrordax Hatchling,482,280,447,58.09
PRIEST,C'Thun,481,314,432,65.28
PRIEST,Bittertide Hydra,472,290,448,61.44
PRIEST,Grimscale Oracle,469,225,419,47.97
PRIEST,Gadgetzan Auctioneer,468,215,436,45.94
PRIEST,Spellbender,468,304,449,64.95
PRIEST,Abusive Sergeant,460,297,436,64.56
PRIEST,Lost in the Jungle,458,286,429,62.44
PRIEST,Razorpetal Lasher,448,251,426,56.02
PRIEST,Emerald Hive Queen,448,230,424,51.33
PRIEST,Rat Pack,447,282,426,63.08
PRIEST,Vaporize,446,279,437,62.55
PRIEST,Cruel Dinomancer,434,279,405,64.28
PRIEST,Blowgill Sniper,434,229,397,52.76
PRIEST,Upgrade!,433,132,420,30.48
PRIEST,Bog Creeper,431,244,386,56.61
PRIEST,Biteweed,427,259,397,60.65
PRIEST,Sen'jin Shieldmasta,424,266,375,62.73
PRIEST,Medivh's Valet,423,258,368,60.99
PRIEST,Arcane Explosion,422,226,402,53.55
PRIEST,Lord Jaraxxus,416,282,411,67.78
PRIEST,Razorpetal Volley,409,242,388,59.16
PRIEST,Emerald Reaver,409,253,396,61.85
PRIEST,Heroic Strike,408,141,396,34.55
PRIEST,Tyrantus,405,278,391,68.64
PRIEST,Dread Corsair,403,195,387,48.38
PRIEST,Obsidian Shard,398,273,388,68.59
PRIEST,Divine Strength,398,257,337,64.57
PRIEST,Cone of Cold,396,224,382,56.56
PRIEST,Lorewalker Cho,393,142,380,36.13
PRIEST,Chittering Tunneler,389,224,375,57.58
PRIEST,Twin Emperor Vek'lor,387,211,368,54.52
PRIEST,Blastcrystal Potion,386,192,371,49.74
PRIEST,Jade Chieftain,383,181,327,47.25
PRIEST,Corrupting Mist,378,181,355,47.88
PRIEST,Mortal Strike,377,121,365,32.09
PRIEST,Shadowcaster,377,199,343,52.78
PRIEST,Giant Mastodon,376,227,362,60.37
PRIEST,Infested Wolf,375,241,355,64.26
PRIEST,Undercity Huckster,369,192,340,52.03
PRIEST,Forbidden Flame,368,215,358,58.42
PRIEST,Sleep with the Fishes,368,157,319,42.66
PRIEST,Lotus Agents,367,191,329,52.04
PRIEST,Volcano,367,202,336,55.04
PRIEST,Bloodlust,362,267,335,73.75
PRIEST,Cruel Taskmaster,362,264,323,72.92
PRIEST,Greater Arcane Missiles,361,213,352,59
PRIEST,"Finja, the Flying Star",358,180,342,50.27
PRIEST,Shadow Strike,356,183,337,51.4
PRIEST,Hunter's Mark,355,229,343,64.5
PRIEST,Cult Master,350,221,336,63.14
PRIEST,Pyroblast,349,248,335,71.06
PRIEST,Tirion Fordring,347,263,318,75.79
PRIEST,Evolving Spores,337,218,323,64.68
PRIEST,Freezing Trap,334,202,314,60.47
PRIEST,Explosive Trap,334,232,315,69.46
PRIEST,Grommash Hellscream,333,224,298,67.26
PRIEST,Public Defender,331,233,287,70.39
PRIEST,The Beast,329,191,324,58.05
PRIEST,Lightwell,328,146,294,44.51
PRIEST,Spirit Echo,327,226,310,69.11
PRIEST,Leeroy Jenkins,326,168,314,51.53
PRIEST,Terrorscale Stalker,326,214,313,65.64
PRIEST,Grimestreet Enforcer,318,201,281,63.2
PRIEST,Big Game Hunter,317,175,304,55.2
PRIEST,Deadly Shot,317,193,306,60.88
PRIEST,Stranglethorn Tiger,316,164,300,51.89
PRIEST,Sergeant Sally,316,129,302,40.82
PRIEST,Cold Blood,315,191,292,60.63
PRIEST,Stormwatcher,315,208,305,66.03
PRIEST,Pyros,314,218,253,69.42
PRIEST,Feral Spirit,312,171,277,54.8
PRIEST,Blessing of Wisdom,311,210,287,67.52
PRIEST,Equality,310,189,278,60.96
PRIEST,Blessing of Might,309,224,273,72.49
PRIEST,Lightfused Stegodon,308,190,284,61.68
PRIEST,Mark of Y'Shaarj,307,167,283,54.39
PRIEST,Iron Hide,303,187,278,61.71
PRIEST,Bloodsail Corsair,302,162,288,53.64
PRIEST,"Hemet, Jungle Hunter",301,148,294,49.16
PRIEST,Spellbreaker,300,157,269,52.33
PRIEST,Fandral Staghelm,300,134,284,44.66
PRIEST,Bloodsail Raider,296,125,283,42.22
PRIEST,Arcanite Reaper,294,172,279,58.5
PRIEST,Shadow Bolt,293,162,274,55.29
PRIEST,Grimy Gadgeteer,291,205,247,70.44
PRIEST,The Caverns Below,290,141,209,48.62
PRIEST,Enchanted Raven,285,147,265,51.57
PRIEST,Dinosize,285,196,272,68.77
PRIEST,"Xaril, Poisoned Mind",282,134,251,47.51
PRIEST,Frozen Crusher,282,162,265,57.44
PRIEST,Fire Plume's Heart,281,162,172,57.65
PRIEST,Psych-o-Tron,276,152,260,55.07
PRIEST,Faceless Summoner,275,197,251,71.63
PRIEST,Al'Akir the Windlord,271,188,245,69.37
PRIEST,Tracking,270,163,260,60.37
PRIEST,Bloodsail Cultist,266,118,260,44.36
PRIEST,Auctionmaster Beardo,261,126,247,48.27
PRIEST,Open the Waygate,258,135,156,52.32
PRIEST,Bright-Eyed Scout,257,151,253,58.75
PRIEST,Getaway Kodo,256,162,229,63.28
PRIEST,Kobold Geomancer,254,159,226,62.59
PRIEST,Frost Elemental,251,143,236,56.97
PRIEST,Menagerie Warden,250,144,234,57.6
PRIEST,Succubus,250,121,232,48.4
PRIEST,Wickerflame Burnbristle,249,150,234,60.24
PRIEST,Hooded Acolyte,248,124,202,50
PRIEST,Twilight Darkmender,248,118,210,47.58
PRIEST,Vinecleaver,247,187,237,75.7
PRIEST,Counterfeit Coin,246,149,223,60.56
PRIEST,Temple Enforcer,239,129,223,53.97
PRIEST,Feeding Time,237,142,229,59.91
PRIEST,Defias Ringleader,236,125,220,52.96
PRIEST,Earth Elemental,236,139,212,58.89
PRIEST,Giant Anaconda,236,129,230,54.66
PRIEST,Journey Below,233,132,214,56.65
PRIEST,Noble Sacrifice,232,141,226,60.77
PRIEST,Wrathion,231,126,222,54.54
PRIEST,Twisting Nether,229,112,218,48.9
PRIEST,Jade Shuriken,227,113,209,49.77
PRIEST,Crazed Worshipper,226,136,203,60.17
PRIEST,Shiv,224,114,213,50.89
PRIEST,Dark Arakkoa,221,102,200,46.15
PRIEST,Bloodfury Potion,215,126,208,58.6
PRIEST,Naturalize,214,101,194,47.19
PRIEST,Flamewreathed Faceless,213,149,193,69.95
PRIEST,Scaled Nightmare,208,128,197,61.53
PRIEST,Onyxia,203,129,198,63.54
PRIEST,Spirit Claws,203,138,184,67.98
PRIEST,Dinomancy,201,124,120,61.69
PRIEST,"Y'Shaarj, Rage Unbound",200,121,193,60.5
PRIEST,Hand of Protection,199,149,182,74.87
PRIEST,Silvermoon Portal,198,150,176,75.75
PRIEST,Ivory Knight,198,127,170,64.14
PRIEST,Sabretooth Stalker,195,122,188,62.56
PRIEST,Jade Swarmer,194,95,177,48.96
PRIEST,Call of the Wild,193,150,179,77.72
PRIEST,Sudden Genesis,192,131,184,68.22
PRIEST,Power of the Wild,190,108,183,56.84
PRIEST,Explore Un'Goro,188,89,179,47.34
PRIEST,Ironbeak Owl,188,100,181,53.19
PRIEST,Smuggler's Crate,187,112,181,59.89
PRIEST,Kabal Lackey,186,123,170,66.12
PRIEST,"Shaku, the Collector",185,91,171,49.18
PRIEST,Ancient of Blossoms,185,109,173,58.91
PRIEST,Trogg Beastrager,184,114,181,61.95
PRIEST,Dinomancy,178,95,173,53.37
PRIEST,Celestial Dreamer,178,92,168,51.68
PRIEST,Doomcaller,177,103,162,58.19
PRIEST,Ironbark Protector,176,115,163,65.34
PRIEST,Stampeding Kodo,174,91,166,52.29
PRIEST,Mire Keeper,172,82,158,47.67
PRIEST,Bloodbloom,170,103,162,60.58
PRIEST,Arcane Anomaly,166,98,147,59.03
PRIEST,Hogger,162,82,161,50.61
PRIEST,Living Mana,162,107,160,66.04
PRIEST,Cat Trick,162,109,148,67.28
PRIEST,Dispatch Kodo,160,115,156,71.87
PRIEST,Questing Adventurer,158,82,141,51.89
PRIEST,Lava Burst,157,95,144,60.5
PRIEST,Demonfire,157,76,147,48.4
PRIEST,"Ragnaros, Lightlord",156,94,149,60.25
PRIEST,Malygos,153,100,148,65.35
PRIEST,Madam Goya,153,80,150,52.28
PRIEST,Nat Pagle,152,70,147,46.05
PRIEST,Baine Bloodhoof,151,89,134,58.94
PRIEST,Moonglade Portal,151,80,145,52.98
PRIEST,White Eyes,149,93,139,62.41
PRIEST,Thistle Tea,149,74,147,49.66
PRIEST,"Mukla, Tyrant of the Vale",146,89,146,60.95
PRIEST,Vanish,146,31,138,21.23
PRIEST,Ancient Brewmaster,145,80,134,55.17
PRIEST,Ultrasaur,143,98,140,68.53
PRIEST,Ironfur Grizzly,143,84,126,58.74
PRIEST,Unite the Murlocs,143,72,101,50.34
PRIEST,Small-Time Buccaneer,143,61,134,42.65
PRIEST,Illidan Stormrage,142,83,140,58.45
PRIEST,Crazed Alchemist,142,69,131,48.59
PRIEST,Kirin Tor Mage,141,95,125,67.37
PRIEST,Shaky Zipgunner,140,102,132,72.85
PRIEST,Mark of the Lotus,139,77,132,55.39
PRIEST,Midnight Drake,139,71,129,51.07
PRIEST,Friendly Bartender,139,77,130,55.39
PRIEST,The Storm Guardian,138,83,118,60.14
PRIEST,Grimestreet Protector,138,93,120,67.39
PRIEST,Sea Giant,138,81,129,58.69
PRIEST,Unbound Elemental,136,99,122,72.79
PRIEST,Tinkmaster Overspark,135,48,133,35.55
PRIEST,Nozdormu,134,77,131,57.46
PRIEST,Redemption,133,90,131,67.66
PRIEST,Corrupted Seer,133,74,129,55.63
PRIEST,Assassinate,132,75,122,56.81
PRIEST,Shatter,132,71,127,53.78
PRIEST,Kabal Crystal Runner,132,95,113,71.96
PRIEST,Gruul,131,85,124,64.88
PRIEST,Perdition's Blade,130,72,127,55.38
PRIEST,Cenarius,129,70,121,54.26
PRIEST,King Mukla,129,78,125,60.46
PRIEST,Humility,128,91,117,71.09
PRIEST,Worgen Infiltrator,128,86,120,67.18
PRIEST,Shattered Sun Cleric,127,82,111,64.56
PRIEST,Forbidden Ritual,127,63,122,49.6
PRIEST,Twilight Geomancer,126,57,114,45.23
PRIEST,Ethereal Peddler,125,80,111,64
PRIEST,Hungry Crab,125,79,111,63.2
PRIEST,Twilight Flamecaller,124,70,116,56.45
PRIEST,Southsea Captain,124,56,119,45.16
PRIEST,Repentance,120,81,113,67.5
PRIEST,Crystalweaver,120,66,114,55
PRIEST,Chillwind Yeti,119,75,109,63.02
PRIEST,Dark Iron Dwarf,118,78,110,66.1
PRIEST,Hired Gun,117,78,113,66.66
PRIEST,Grimestreet Informant,117,73,103,62.39
PRIEST,Devilsaur,116,75,101,64.65
PRIEST,Bane of Doom,115,67,114,58.26
PRIEST,Betrayal,115,58,112,50.43
PRIEST,"Hogger, Doom of Elwynn",115,65,112,56.52
PRIEST,Argent Protector,114,86,99,75.43
PRIEST,Dread Infernal,111,74,109,66.66
PRIEST,Stand Against Darkness,111,70,100,63.06
PRIEST,Lunar Visions,110,53,106,48.18
PRIEST,Kabal Trafficker,110,71,107,64.54
PRIEST,Evolve,109,60,98,55.04
PRIEST,Manic Soulcaster,109,72,105,66.05
PRIEST,Blood To Ichor,108,72,96,66.66
PRIEST,Grimscale Chum,108,64,100,59.25
PRIEST,Cult Sorcerer,108,62,100,57.4
PRIEST,Divine Favor,107,69,102,64.48
PRIEST,Cyclopian Horror,106,44,98,41.5
PRIEST,"DIE, INSECT!",106,95,37,89.62
PRIEST,Doppelgangster,104,61,95,58.65
PRIEST,"Genzo, the Shark",104,51,100,49.03
PRIEST,Wisp,104,41,91,39.42
PRIEST,Ancient Shieldbearer,102,58,83,56.86
PRIEST,Savage Roar,102,67,95,65.68
PRIEST,Headcrack,102,67,48,65.68
PRIEST,Void Terror,101,64,99,63.36
PRIEST,Millhouse Manastorm,101,44,99,43.56
PRIEST,Mark of the Wild,100,75,85,75
PRIEST,Naga Corsair,100,43,97,43
PRIEST,Ethereal Arcanist,99,60,89,60.6
PRIEST,Kun the Forgotten King,97,52,89,53.6
PRIEST,Kingsblood Toxin,96,41,83,42.7
PRIEST,Fen Creeper,96,46,95,47.91
PRIEST,Bladed Cultist,96,48,95,50
PRIEST,Briarthorn Toxin,95,54,82,56.84
PRIEST,Cult Apothecary,94,41,90,43.61
PRIEST,Felguard,93,43,90,46.23
PRIEST,"Nat, the Darkfisher",92,31,88,33.69
PRIEST,Blood Imp,92,51,85,55.43
PRIEST,Goldshire Footman,92,68,85,73.91
PRIEST,Starving Buzzard,91,53,88,58.24
PRIEST,Starfire,91,56,81,61.53
PRIEST,Lord of the Arena,91,52,90,57.14
PRIEST,Assassin's Blade,91,54,90,59.34
PRIEST,The Marsh Queen,90,54,68,60
PRIEST,Drain Life,90,48,84,53.33
PRIEST,Arcane Shot,89,66,78,74.15
PRIEST,Meanstreet Marshal,88,63,81,71.59
PRIEST,Earth Shock,87,51,78,58.62
PRIEST,Pompous Thespian,87,57,78,65.51
PRIEST,Hammer of Twilight,86,58,82,67.44
PRIEST,Sinister Strike,86,50,82,58.13
PRIEST,Captain Greenskin,85,42,80,49.41
PRIEST,Young Dragonhawk,85,55,78,64.7
PRIEST,Servant of Yogg-Saron,84,53,82,63.09
PRIEST,Rallying Blade,84,52,80,61.9
PRIEST,Steward of Darkshire,83,54,74,65.06
PRIEST,Shieldbearer,83,46,77,55.42
PRIEST,Argent Commander,83,54,76,65.06
PRIEST,Inkmaster Solia,83,51,79,61.44
PRIEST,The Boogeymonster,83,50,75,60.24
PRIEST,Wolfrider,82,48,74,58.53
PRIEST,Amani Berserker,82,45,76,54.87
PRIEST,Firebloom Toxin,82,50,73,60.97
PRIEST,Stormwind Champion,82,63,78,76.82
PRIEST,Patient Assassin,79,47,77,59.49
PRIEST,Elven Archer,77,52,69,67.53
PRIEST,Infest,76,59,74,77.63
PRIEST,Deadly Fork,76,40,74,52.63
PRIEST,Gnomish Inventor,76,43,71,56.57
PRIEST,Ironforge Portal,75,47,61,62.66
PRIEST,Mayor Noggenfogger,75,28,75,37.33
PRIEST,Selfless Hero,74,43,66,58.1
PRIEST,Cloaked Huntress,74,44,69,59.45
PRIEST,Tauren Warrior,73,38,71,52.05
PRIEST,Hammer of Wrath,73,49,69,67.12
PRIEST,Booty Bay Bodyguard,72,40,67,55.55
PRIEST,Grimestreet Smuggler,72,49,68,68.05
PRIEST,Master of Evolution,72,45,66,62.5
PRIEST,Bloodfen Raptor,72,49,70,68.05
PRIEST,Don Han'Cho,71,54,67,76.05
PRIEST,Sharp Fork,71,51,66,71.83
PRIEST,Faceless Destroyer,71,45,68,63.38
PRIEST,Stormcrack,70,46,65,65.71
PRIEST,Southsea Squidface,70,41,64,58.57
PRIEST,Krul the Unshackled,68,41,68,60.29
PRIEST,Daring Reporter,67,34,59,50.74
PRIEST,Rockbiter Weapon,67,39,62,58.2
PRIEST,Murloc Raider,67,36,61,53.73
PRIEST,Slime,66,40,61,60.6
PRIEST,Molten Giant,66,29,58,43.93
PRIEST,King Krush,65,57,63,87.69
PRIEST,Fadeleaf Toxin,65,35,57,53.84
PRIEST,Skeram Cultist,65,36,59,55.38
PRIEST,Defias Cleaner,65,29,62,44.61
PRIEST,Cleave,64,51,60,79.68
PRIEST,Scarlet Crusader,64,33,61,51.56
PRIEST,Lotus Assassin,64,42,64,65.62
PRIEST,Mana Addict,64,41,55,64.06
PRIEST,Snipe,63,42,60,66.66
PRIEST,Shadow Rager,63,36,61,57.14
PRIEST,Corruption,63,32,62,50.79
PRIEST,Worthless Imp,63,33,33,52.38
PRIEST,River Crocolisk,63,43,60,68.25
PRIEST,Multi-Shot,61,45,59,73.77
PRIEST,Pit Lord,61,34,58,55.73
PRIEST,Eye for an Eye,61,38,59,62.29
PRIEST,Doomhammer,61,46,61,75.4
PRIEST,Unlicensed Apothecary,60,35,58,58.33
PRIEST,Frostwolf Grunt,59,42,55,71.18
PRIEST,Ancient Harbinger,58,26,54,44.82
PRIEST,Sprint,57,25,57,43.85
PRIEST,Jungle Panther,57,32,57,56.14
PRIEST,Stormforged Axe,56,34,54,60.71
PRIEST,Carrion Grub,55,35,54,63.63
PRIEST,Squirming Tentacle,55,36,54,65.45
PRIEST,Inner Rage,55,34,50,61.81
PRIEST,Moonfire,55,23,49,41.81
PRIEST,Addled Grizzly,54,36,54,66.66
PRIEST,Boulderfist Ogre,53,34,50,64.15
PRIEST,Forbidden Healing,53,31,48,58.49
PRIEST,Emperor Cobra,53,31,50,58.49
PRIEST,Sulfuras,52,43,40,82.69
PRIEST,Shadow Sensei,52,30,49,57.69
PRIEST,Anomalus,52,31,52,59.61
PRIEST,Bloodthistle Toxin,52,21,48,40.38
PRIEST,Red Mana Wyrm,52,37,46,71.15
PRIEST,Lakkari Sacrifice,51,26,39,50.98
PRIEST,Angry Chicken,51,29,49,56.86
PRIEST,Pantry Spider,50,34,47,68
PRIEST,Brass Knuckles,50,35,48,70
PRIEST,Flare,50,29,48,58
PRIEST,Lay on Hands,47,25,47,53.19
PRIEST,Silverback Patriarch,47,30,47,63.82
PRIEST,DOOM!,47,29,45,61.7
PRIEST,Knuckles,46,37,44,80.43
PRIEST,Snake Trap,46,26,45,56.52
PRIEST,Sword of Justice,45,32,44,71.11
PRIEST,Secretkeeper,45,31,43,68.88
PRIEST,Ancestral Spirit,45,27,37,60
PRIEST,Starfall,44,30,39,68.18
PRIEST,Big-Time Racketeer,44,29,41,65.9
PRIEST,Hozen Healer,43,17,33,39.53
PRIEST,Rampage,43,41,41,95.34
PRIEST,Kidnapper,43,24,43,55.81
PRIEST,Malkorok,43,33,40,76.74
PRIEST,Molten Blade,43,22,42,51.16
PRIEST,Street Trickster,43,30,43,69.76
PRIEST,Princess Huhuran,43,29,41,67.44
PRIEST,Guardian of Kings,43,29,42,67.44
PRIEST,On the Hunt,42,26,38,61.9
PRIEST,Claw,42,24,37,57.14
PRIEST,Explosive Shot,42,28,40,66.66
PRIEST,A Light in the Darkness,42,32,39,76.19
PRIEST,Mogu'shan Warden,42,25,42,59.52
PRIEST,Kara Kazham!,42,27,42,64.28
PRIEST,Far Sight,41,28,35,68.29
PRIEST,Raid Leader,40,25,34,62.5
PRIEST,Magma Rager,40,24,39,60
PRIEST,Imp Master,40,17,37,42.5
PRIEST,Lightwarden,40,20,37,50
PRIEST,Voodoo Doctor,39,26,36,66.66
PRIEST,The Last Kaleidosaur,39,27,28,69.23
PRIEST,Demented Frostcaller,38,19,34,50
PRIEST,Fight Promoter,38,24,37,63.15
PRIEST,Frostwolf Warlord,38,30,34,78.94
PRIEST,Fool's Bane,37,24,34,64.86
PRIEST,Avian Watcher,37,22,32,59.45
PRIEST,Time Warp,37,28,32,75.67
PRIEST,Mark of Nature,37,22,35,59.45
PRIEST,Sacrificial Pact,37,21,35,56.75
PRIEST,Healing Touch,36,23,36,63.88
PRIEST,Summoning Portal,36,19,32,52.77
PRIEST,Crystal Core,36,13,35,36.11
PRIEST,Gladiator's Longbow,35,23,34,65.71
PRIEST,Blade of C'Thun,35,20,34,57.14
PRIEST,Luckydo Buccaneer,34,13,33,38.23
PRIEST,Hidden Cache,33,23,33,69.69
PRIEST,Spreading Madness,32,13,32,40.62
PRIEST,Master of Disguise,32,21,30,65.62
PRIEST,Mana Wraith,32,12,22,37.5
PRIEST,Dust Devil,32,25,30,78.12
PRIEST,Mad Bomber,32,19,26,59.37
PRIEST,Protect the King!,31,22,29,70.96
PRIEST,Ancient of Lore,31,17,30,54.83
PRIEST,Jungle Giants,30,9,20,30
PRIEST,Gurubashi Berserker,30,23,27,76.66
PRIEST,Oasis Snapjaw,30,19,30,63.33
PRIEST,Blood of The Ancient One,30,16,26,53.33
PRIEST,Keeper of the Grove,30,19,25,63.33
PRIEST,Sense Demons,29,14,24,48.27
PRIEST,Blood Warriors,29,24,24,82.75
PRIEST,Spiked Hogrider,29,18,29,62.06
PRIEST,Forked Lightning,28,14,27,50
PRIEST,Klaxxi Amber-Weaver,28,17,25,60.71
PRIEST,Kooky Chemist,28,18,24,64.28
PRIEST,Zoobot,28,15,26,53.57
PRIEST,Duskboar,28,20,28,71.42
PRIEST,Blood Knight,28,15,28,53.57
PRIEST,Hallazeal the Ascended,27,21,23,77.77
PRIEST,Eternal Sentinel,27,17,25,62.96
PRIEST,Nerubian Prophet,26,16,22,61.53
PRIEST,Arathi Weaponsmith,26,23,24,88.46
PRIEST,Piranha Launcher,26,20,24,76.92
PRIEST,Cryomancer,26,17,24,65.38
PRIEST,Evolved Kobold,26,15,22,57.69
PRIEST,Queen Carnassa,26,19,25,73.07
PRIEST,Reckless Rocketeer,25,18,24,72
PRIEST,Core Hound,25,22,25,88
PRIEST,Giant Sand Worm,25,22,24,88
PRIEST,Cho'gall,25,17,25,68
PRIEST,Grotesque Dragonhawk,25,20,25,80
PRIEST,Archmage,24,23,19,95.83
PRIEST,Fel Orc Soulfiend,24,14,22,58.33
PRIEST,Young Priestess,24,19,22,79.16
PRIEST,Vilefin Inquisitor,24,16,22,66.66
PRIEST,Finders Keepers,24,16,21,66.66
PRIEST,Silver Hand Knight,24,16,22,66.66
PRIEST,Small-Time Recruits,23,15,22,65.21
PRIEST,Toxic Sewer Ooze,22,11,21,50
PRIEST,Tentacles for Arms,21,12,11,57.14
PRIEST,Usher of Souls,21,14,19,66.66
PRIEST,Holy Light,21,12,21,57.14
PRIEST,Darkscale Healer,21,16,20,76.19
PRIEST,Virmen Sensei,20,13,17,65
PRIEST,Silithid Swarmer,19,10,19,52.63
PRIEST,Windfury,19,14,17,73.68
PRIEST,Nightblade,19,10,19,52.63
PRIEST,Renounce Darkness,19,8,19,42.1
PRIEST,Gadgetzan Socialite,18,4,16,22.22
PRIEST,Arcanosmith,18,6,17,33.33
PRIEST,Blessed Champion,18,8,16,44.44
PRIEST,Hobart Grapplehammer,17,10,17,58.82
PRIEST,Avenging Wrath,17,14,15,82.35
PRIEST,Holy Wrath,17,12,15,70.58
PRIEST,Ogre Magi,17,11,14,64.7
PRIEST,Stormwind Knight,17,9,16,52.94
PRIEST,Violet Illusionist,16,11,15,68.75
PRIEST,Demolisher,16,8,15,50
PRIEST,Alarm-o-Bot,16,12,10,75
PRIEST,Worgen Greaser,16,10,14,62.5
PRIEST,Megafin,16,8,15,50
PRIEST,Grimestreet Pawnbroker,16,7,16,43.75
PRIEST,Menagerie Magician,15,7,12,46.66
PRIEST,Forlorn Stalker,15,7,15,46.66
PRIEST,Envenom Weapon,15,11,15,73.33
PRIEST,Nether Portal,15,12,15,80
PRIEST,The Tidal Hand,15,8,10,53.33
PRIEST,Bite,15,10,15,66.66
PRIEST,Reinforce,14,13,3,92.85
PRIEST,Frost Shock,14,11,13,78.57
PRIEST,Damaged Golem,14,10,12,71.42
PRIEST,Ancestral Healing,13,9,13,69.23
PRIEST,Wind-up Burglebot,13,10,12,76.92
PRIEST,Master Swordsmith,13,6,12,46.15
PRIEST,Priestess of Elune,13,10,13,76.92
PRIEST,Huffer,13,6,13,46.15
PRIEST,Faceless Behemoth,13,10,12,76.92
PRIEST,Razorfen Hunter,12,10,12,83.33
PRIEST,Windspeaker,12,9,12,75
PRIEST,Barnabus the Stomper,12,9,11,75
PRIEST,Validated Doomsayer,11,8,10,72.72
PRIEST,Totemic Might,11,7,11,63.63
PRIEST,Fireblast,11,2,8,18.18
PRIEST,Flesheating Ghoul,11,8,10,72.72
PRIEST,Steady Shot,11,8,5,72.72
PRIEST,Soul of the Forest,10,6,10,60
PRIEST,Light's Justice,10,6,10,60
PRIEST,Raging Worgen,9,8,9,88.88
PRIEST,Eldritch Horror,9,5,9,55.55
PRIEST,Primalfin,9,2,5,22.22
PRIEST,Violet Apprentice,9,4,7,44.44
PRIEST,Misdirection,9,6,9,66.66
PRIEST,Commanding Shout,9,7,9,77.77
PRIEST,Raptor,8,8,7,100
PRIEST,Pint-Sized Summoner,8,4,8,50
PRIEST,Dagger Mastery,8,5,4,62.5
PRIEST,Ravenholdt Assassin,8,7,8,87.5
PRIEST,Armor Up!,8,5,3,62.5
PRIEST,Stormpike Commando,8,8,8,100
PRIEST,Wisps of the Old Gods,8,6,8,75
PRIEST,Seadevil Stinger,8,6,7,75
PRIEST,Primal Fusion,8,4,8,50
PRIEST,Totemic Call,7,5,3,71.42
PRIEST,Shifter Zerus,7,1,7,14.28
PRIEST,Murloc Razorgill,7,5,3,71.42
PRIEST,Wicked Witchdoctor,7,6,7,85.71
PRIEST,Charge,7,6,7,85.71
PRIEST,Bestial Wrath,7,7,6,100
PRIEST,Steward,7,2,5,28.57
PRIEST,War Golem,7,5,7,71.42
PRIEST,Warsong Commander,7,5,7,71.42
PRIEST,Shapeshift,7,6,3,85.71
PRIEST,Venture Co. Mercenary,7,2,7,28.57
PRIEST,Deadly Poison,7,7,7,100
PRIEST,Twisted Worgen,7,5,7,71.42
PRIEST,Leatherclad Hogleader,6,5,6,83.33
