nzoth_created_entity,week_of_year,year,game_type,card_class,num_occurances,wins
Sneed's Old Shredder,44,2017,BGT_RANKED_WILD,SHAMAN,155,116
Cairne Bloodhoof,45,2017,BGT_RANKED_STANDARD,ROGUE,439,261
Cairne Bloodhoof,45,2017,BGT_RANKED_WILD,PALADIN,201,109
Sludge Belcher,45,2017,BGT_RANKED_WILD,DRUID,1204,792
Unstable Ghoul,45,2017,BGT_RANKED_WILD,ROGUE,398,264
Boom Bot,45,2017,BGT_RANKED_WILD,PRIEST,1569,1091
Chillmaw,45,2017,BGT_RANKED_WILD,PRIEST,246,177
Master Chest,45,2017,BGT_RANKED_STANDARD,ROGUE,311,138
Loot Hoarder,46,2017,BGT_RANKED_WILD,HUNTER,403,235
Cairne Bloodhoof,46,2017,BGT_RANKED_WILD,PRIEST,939,661
Bloodmage Thalnos,46,2017,BGT_RANKED_WILD,PRIEST,2449,1610
Tirion Fordring,46,2017,BGT_RANKED_STANDARD,PALADIN,2948,2048
Sludge Belcher,46,2017,BGT_RANKED_WILD,WARRIOR,4691,3012
Piloted Sky Golem,46,2017,BGT_RANKED_WILD,PRIEST,172,127
Mistress of Mixtures,46,2017,BGT_RANKED_STANDARD,ROGUE,2107,1107
Arrogant Crusader,46,2017,BGT_RANKED_STANDARD,PALADIN,362,226
Loot Hoarder,46,2017,BGT_RANKED_WILD,SHAMAN,109,50
Infested Tauren,46,2017,BGT_RANKED_STANDARD,DRUID,223,109
Loot Hoarder,47,2017,BGT_RANKED_WILD,ROGUE,548,312
Abomination,47,2017,BGT_RANKED_STANDARD,PRIEST,440,282
Bloodmage Thalnos,47,2017,BGT_RANKED_STANDARD,PRIEST,4589,3155
Savannah Highmane,47,2017,BGT_RANKED_STANDARD,HUNTER,2117,1110
Piloted Shredder,47,2017,BGT_RANKED_WILD,WARLOCK,749,432
Boom Bot,47,2017,BGT_RANKED_WILD,HUNTER,252,154
Infested Tauren,47,2017,BGT_RANKED_STANDARD,PALADIN,1026,642
Rat Pack,47,2017,BGT_RANKED_WILD,HUNTER,170,88
Tortollan Shellraiser,47,2017,BGT_RANKED_WILD,PRIEST,5563,3819
Mistress of Mixtures,47,2017,BGT_RANKED_WILD,PRIEST,1567,1033
Shimmering Tempest,47,2017,BGT_RANKED_STANDARD,PRIEST,141,105
Sludge Belcher,48,2017,BGT_RANKED_WILD,HUNTER,2562,1557
Southsea Squidface,48,2017,BGT_RANKED_STANDARD,ROGUE,280,146
Pyros,48,2017,BGT_RANKED_WILD,MAGE,610,394
Loot Hoarder,31,2017,BGT_RANKED_WILD,PALADIN,364,226
Cairne Bloodhoof,31,2017,BGT_RANKED_STANDARD,ROGUE,495,305
Sylvanas Windrunner,31,2017,BGT_RANKED_WILD,DRUID,224,148
Mad Scientist,31,2017,BGT_RANKED_WILD,MAGE,1945,1229
Infested Tauren,31,2017,BGT_RANKED_WILD,PRIEST,1149,744
Twilight Summoner,31,2017,BGT_RANKED_STANDARD,PALADIN,214,143
Aya Blackpaw,31,2017,BGT_RANKED_WILD,DRUID,112,79
Aya Blackpaw,31,2017,BGT_RANKED_STANDARD,PRIEST,264,162
Infested Tauren,31,2017,BGT_RANKED_STANDARD,WARLOCK,184,101
Bloodmage Thalnos,32,2017,BGT_RANKED_WILD,SHAMAN,341,216
Sludge Belcher,32,2017,BGT_RANKED_WILD,WARLOCK,4149,2650
Stalagg,32,2017,BGT_RANKED_WILD,WARLOCK,213,140
Corrupted Healbot,32,2017,BGT_RANKED_STANDARD,PRIEST,568,379
Infested Tauren,32,2017,BGT_RANKED_STANDARD,PRIEST,10868,7375
Shifting Shade,32,2017,BGT_RANKED_STANDARD,PRIEST,42172,28327
Sated Threshadon,32,2017,BGT_RANKED_STANDARD,PRIEST,483,349
Pyros,32,2017,BGT_RANKED_STANDARD,MAGE,4927,2816
Igneous Elemental,32,2017,BGT_RANKED_WILD,PRIEST,216,158
Cairne Bloodhoof,32,2017,BGT_RANKED_WILD,HUNTER,181,117
Pyros,32,2017,BGT_RANKED_STANDARD,PRIEST,941,707
Southsea Squidface,32,2017,BGT_RANKED_STANDARD,PRIEST,176,110
Undercity Huckster,32,2017,BGT_RANKED_WILD,PRIEST,163,113
Devilsaur Egg,32,2017,BGT_RANKED_WILD,HUNTER,331,174
Skelemancer,32,2017,BGT_RANKED_STANDARD,PRIEST,2802,2043
Loot Hoarder,33,2017,BGT_RANKED_STANDARD,ROGUE,5674,2933
Harvest Golem,33,2017,BGT_RANKED_STANDARD,PALADIN,195,109
Piloted Shredder,33,2017,BGT_RANKED_WILD,HUNTER,1945,1090
White Eyes,33,2017,BGT_RANKED_STANDARD,SHAMAN,2717,1670
Devilsaur Egg,33,2017,BGT_RANKED_WILD,WARLOCK,124,43
Mistress of Mixtures,33,2017,BGT_RANKED_WILD,ROGUE,2597,1640
Direhorn Hatchling,33,2017,BGT_RANKED_STANDARD,WARRIOR,44425,26995
Bone Drake,33,2017,BGT_RANKED_WILD,PRIEST,1614,1092
Arrogant Crusader,33,2017,BGT_RANKED_STANDARD,PRIEST,150,99
Shallow Gravedigger,33,2017,BGT_RANKED_STANDARD,ROGUE,904,403
Arfus,33,2017,BGT_RANKED_STANDARD,WARLOCK,138,70
Frozen Champion,33,2017,BGT_RANKED_WILD,MAGE,758,413
Direhorn Hatchling,33,2017,BGT_RANKED_WILD,PRIEST,157,120
Obsidian Statue,33,2017,BGT_RANKED_STANDARD,ROGUE,371,269
Cairne Bloodhoof,33,2017,BGT_RANKED_WILD,WARLOCK,233,163
Toshley,33,2017,BGT_RANKED_WILD,PRIEST,243,153
"Deathwing, Dragonlord",33,2017,BGT_RANKED_STANDARD,MAGE,114,76
Loot Hoarder,34,2017,BGT_RANKED_WILD,PRIEST,4539,2965
Loot Hoarder,34,2017,BGT_RANKED_STANDARD,WARRIOR,1386,885
Leper Gnome,34,2017,BGT_RANKED_STANDARD,PRIEST,163,96
Sylvanas Windrunner,34,2017,BGT_RANKED_WILD,SHAMAN,917,570
Piloted Shredder,34,2017,BGT_RANKED_WILD,ROGUE,837,474
Huge Toad,34,2017,BGT_RANKED_WILD,HUNTER,536,278
"Xaril, Poisoned Mind",34,2017,BGT_RANKED_WILD,ROGUE,825,509
Spawn of N'Zoth,34,2017,BGT_RANKED_WILD,PRIEST,124,74
Twilight Summoner,34,2017,BGT_RANKED_STANDARD,PRIEST,948,641
"Deathwing, Dragonlord",34,2017,BGT_RANKED_STANDARD,PRIEST,1375,1080
Shifting Shade,34,2017,BGT_RANKED_STANDARD,ROGUE,115,73
Mistress of Mixtures,34,2017,BGT_RANKED_STANDARD,MAGE,244,141
Igneous Elemental,34,2017,BGT_RANKED_STANDARD,PRIEST,945,621
Aya Blackpaw,34,2017,BGT_RANKED_WILD,SHAMAN,129,93
Shallow Gravedigger,34,2017,BGT_RANKED_WILD,ROGUE,123,59
Bloodmage Thalnos,35,2017,BGT_RANKED_STANDARD,ROGUE,3213,1795
Piloted Shredder,35,2017,BGT_RANKED_WILD,PRIEST,4518,3055
Pyros,35,2017,BGT_RANKED_STANDARD,MAGE,1581,936
Devilsaur Egg,35,2017,BGT_RANKED_STANDARD,PALADIN,353,202
"Sherazin, Corpse Flower",35,2017,BGT_RANKED_WILD,ROGUE,268,145
Abomination,35,2017,BGT_RANKED_STANDARD,ROGUE,149,61
Cairne Bloodhoof,36,2017,BGT_RANKED_WILD,PALADIN,302,191
Bloodmage Thalnos,36,2017,BGT_RANKED_WILD,ROGUE,1560,960
Savannah Highmane,36,2017,BGT_RANKED_STANDARD,PRIEST,175,138
Sludge Belcher,36,2017,BGT_RANKED_WILD,DRUID,1022,573
Piloted Shredder,36,2017,BGT_RANKED_WILD,WARRIOR,713,442
Boom Bot,36,2017,BGT_RANKED_WILD,PRIEST,2925,1994
Chillmaw,36,2017,BGT_RANKED_WILD,PRIEST,415,260
Shaky Zipgunner,36,2017,BGT_RANKED_STANDARD,HUNTER,1136,530
Pyros,36,2017,BGT_RANKED_STANDARD,MAGE,1171,687
Eggnapper,36,2017,BGT_RANKED_STANDARD,PRIEST,326,204
Meat Wagon,36,2017,BGT_RANKED_STANDARD,PRIEST,137,90
Arfus,36,2017,BGT_RANKED_STANDARD,PALADIN,766,519
Bone Drake,36,2017,BGT_RANKED_STANDARD,MAGE,550,332
Arfus,36,2017,BGT_RANKED_WILD,WARRIOR,104,81
Bone Baron,36,2017,BGT_RANKED_WILD,ROGUE,137,60
Explosive Sheep,36,2017,BGT_RANKED_WILD,ROGUE,112,58
Piloted Shredder,37,2017,BGT_RANKED_WILD,SHAMAN,223,117
Piloted Shredder,37,2017,BGT_RANKED_WILD,WARRIOR,552,315
Chillmaw,37,2017,BGT_RANKED_WILD,PRIEST,341,232
Mana Treant,37,2017,BGT_RANKED_STANDARD,PRIEST,219,157
Frozen Champion,37,2017,BGT_RANKED_STANDARD,PRIEST,545,365
Possessed Villager,37,2017,BGT_RANKED_STANDARD,PRIEST,124,80
Arfus,37,2017,BGT_RANKED_WILD,HUNTER,286,171
Dreadsteed,37,2017,BGT_RANKED_WILD,WARLOCK,102,59
Sylvanas Windrunner,38,2017,BGT_RANKED_WILD,PALADIN,748,496
Voidcaller,38,2017,BGT_RANKED_WILD,WARLOCK,2206,1411
Shaky Zipgunner,48,2017,BGT_RANKED_STANDARD,HUNTER,460,208
Jade Swarmer,48,2017,BGT_RANKED_STANDARD,ROGUE,6388,3761
Mistress of Mixtures,48,2017,BGT_RANKED_STANDARD,WARLOCK,378,197
Fiery Bat,48,2017,BGT_RANKED_WILD,HUNTER,265,146
Eggnapper,48,2017,BGT_RANKED_STANDARD,PRIEST,136,96
Cairne Bloodhoof,48,2017,BGT_RANKED_WILD,PALADIN,210,121
Bone Baron,48,2017,BGT_RANKED_WILD,ROGUE,131,62
Master Chest,48,2017,BGT_RANKED_STANDARD,ROGUE,141,57
Arfus,48,2017,BGT_RANKED_STANDARD,PALADIN,143,93
Loot Hoarder,49,2017,BGT_RANKED_STANDARD,WARRIOR,1360,836
Loot Hoarder,49,2017,BGT_RANKED_WILD,PRIEST,2555,1647
Sylvanas Windrunner,49,2017,BGT_RANKED_WILD,HUNTER,893,573
Sylvanas Windrunner,49,2017,BGT_RANKED_WILD,SHAMAN,527,352
Deathlord,49,2017,BGT_RANKED_WILD,WARLOCK,828,525
Piloted Shredder,49,2017,BGT_RANKED_WILD,ROGUE,660,364
Huge Toad,49,2017,BGT_RANKED_WILD,HUNTER,109,66
"Xaril, Poisoned Mind",49,2017,BGT_RANKED_WILD,ROGUE,597,316
Twilight Summoner,49,2017,BGT_RANKED_STANDARD,PRIEST,1355,894
"Deathwing, Dragonlord",49,2017,BGT_RANKED_STANDARD,PRIEST,641,503
Leper Gnome,49,2017,BGT_RANKED_STANDARD,PRIEST,115,70
Aya Blackpaw,49,2017,BGT_RANKED_WILD,SHAMAN,109,61
Astral Tiger,49,2017,BGT_RANKED_WILD,DRUID,783,399
Carnivorous Cube,49,2017,BGT_RANKED_STANDARD,ROGUE,415,259
Plated Beetle,49,2017,BGT_RANKED_STANDARD,ROGUE,1803,1008
Kobold Illusionist,49,2017,BGT_RANKED_STANDARD,ROGUE,1541,818
Mistress of Mixtures,49,2017,BGT_RANKED_STANDARD,MAGE,107,68
Sylvanas Windrunner,50,2017,BGT_RANKED_WILD,HUNTER,516,322
Piloted Shredder,50,2017,BGT_RANKED_WILD,PALADIN,536,317
Southsea Squidface,50,2017,BGT_RANKED_STANDARD,ROGUE,2535,1756
Obsidian Statue,50,2017,BGT_RANKED_STANDARD,PRIEST,22263,16369
Shallow Gravedigger,50,2017,BGT_RANKED_STANDARD,PRIEST,1713,1075
Meat Wagon,50,2017,BGT_RANKED_STANDARD,HUNTER,112,44
Loot Hoarder,51,2017,BGT_RANKED_WILD,PRIEST,1699,1061
Deathlord,51,2017,BGT_RANKED_WILD,WARLOCK,537,342
Sludge Belcher,51,2017,BGT_RANKED_WILD,PRIEST,3377,2215
Plated Beetle,51,2017,BGT_RANKED_STANDARD,ROGUE,3612,1959
Kobold Illusionist,51,2017,BGT_RANKED_STANDARD,ROGUE,1163,606
Loot Hoarder,51,2017,BGT_RANKED_STANDARD,WARRIOR,561,356
Mistress of Mixtures,51,2017,BGT_RANKED_STANDARD,MAGE,100,51
Cairne Bloodhoof,52,2017,BGT_RANKED_STANDARD,PALADIN,1560,862
Deathlord,52,2017,BGT_RANKED_WILD,ROGUE,7283,5154
Sludge Belcher,52,2017,BGT_RANKED_WILD,WARLOCK,1538,997
Crystalline Oracle,52,2017,BGT_RANKED_STANDARD,PRIEST,5872,3516
Raptor Hatchling,52,2017,BGT_RANKED_STANDARD,HUNTER,162,59
Possessed Lackey,52,2017,BGT_RANKED_WILD,WARLOCK,9433,5860
Southsea Squidface,52,2017,BGT_RANKED_WILD,ROGUE,628,445
Devilsaur Egg,52,2017,BGT_RANKED_STANDARD,PALADIN,119,56
Cairne Bloodhoof,1,2018,BGT_RANKED_STANDARD,PALADIN,2358,1294
Bloodmage Thalnos,1,2018,BGT_RANKED_WILD,MAGE,215,126
Tirion Fordring,1,2018,BGT_RANKED_WILD,PALADIN,646,396
Fiery Bat,1,2018,BGT_RANKED_STANDARD,HUNTER,236,104
Plated Beetle,1,2018,BGT_RANKED_WILD,DRUID,114,67
Loot Hoarder,1,2018,BGT_RANKED_STANDARD,DRUID,102,48
Cairne Bloodhoof,1,2018,BGT_RANKED_WILD,WARRIOR,129,89
Exploding Bloatbat,1,2018,BGT_RANKED_WILD,HUNTER,102,46
Loot Hoarder,2,2018,BGT_RANKED_STANDARD,WARLOCK,196,97
Cairne Bloodhoof,2,2018,BGT_RANKED_STANDARD,WARRIOR,674,433
Tirion Fordring,2,2018,BGT_RANKED_STANDARD,PALADIN,4816,2769
Explosive Sheep,2,2018,BGT_RANKED_WILD,PRIEST,163,83
Possessed Villager,2,2018,BGT_RANKED_STANDARD,WARLOCK,211,122
Southsea Squidface,2,2018,BGT_RANKED_STANDARD,ROGUE,2445,1666
Pyros,2,2018,BGT_RANKED_WILD,MAGE,242,172
Silver Vanguard,2,2018,BGT_RANKED_WILD,ROGUE,266,137
Sneed's Old Shredder,2,2018,BGT_RANKED_WILD,SHAMAN,136,88
Exploding Bloatbat,2,2018,BGT_RANKED_STANDARD,HUNTER,135,73
Silver Vanguard,2,2018,BGT_RANKED_STANDARD,DRUID,325,174
Master Chest,2,2018,BGT_RANKED_STANDARD,PRIEST,110,64
Piloted Sky Golem,2,2018,BGT_RANKED_WILD,PRIEST,124,90
Bloodmage Thalnos,3,2018,BGT_RANKED_WILD,WARLOCK,446,264
Bone Drake,3,2018,BGT_RANKED_STANDARD,WARRIOR,335,211
Master Chest,3,2018,BGT_RANKED_STANDARD,WARLOCK,279,180
Infested Tauren,3,2018,BGT_RANKED_STANDARD,HUNTER,107,50
Abominable Bowman,3,2018,BGT_RANKED_STANDARD,HUNTER,140,69
Bone Drake,3,2018,BGT_RANKED_WILD,PRIEST,344,232
Cairne Bloodhoof,4,2018,BGT_RANKED_STANDARD,WARLOCK,440,274
Sylvanas Windrunner,4,2018,BGT_RANKED_WILD,PALADIN,323,207
Voidcaller,4,2018,BGT_RANKED_WILD,WARLOCK,11081,6800
Dark Cultist,4,2018,BGT_RANKED_WILD,PRIEST,1023,639
Shifting Shade,4,2018,BGT_RANKED_STANDARD,PRIEST,3449,2128
Aya Blackpaw,4,2018,BGT_RANKED_STANDARD,ROGUE,1296,772
Crystalline Oracle,4,2018,BGT_RANKED_STANDARD,PRIEST,9364,5450
Mistress of Mixtures,4,2018,BGT_RANKED_STANDARD,ROGUE,2234,1129
Grizzled Guardian,4,2018,BGT_RANKED_STANDARD,DRUID,4085,2068
Plated Beetle,4,2018,BGT_RANKED_STANDARD,PRIEST,6624,3766
Devilsaur Egg,4,2018,BGT_RANKED_WILD,HUNTER,179,80
Loot Hoarder,5,2018,BGT_RANKED_WILD,ROGUE,353,192
Mountainfire Armor,37,2017,BGT_RANKED_WILD,WARRIOR,1495,973
Bloodmage Thalnos,37,2017,BGT_RANKED_STANDARD,WARLOCK,133,51
Zombie Chow,37,2017,BGT_RANKED_WILD,HUNTER,121,64
Bloodmage Thalnos,37,2017,BGT_RANKED_WILD,HUNTER,123,58
Sated Threshadon,37,2017,BGT_RANKED_STANDARD,PRIEST,153,104
Shallow Gravedigger,37,2017,BGT_RANKED_STANDARD,WARRIOR,193,114
Deadly Fork,37,2017,BGT_RANKED_WILD,ROGUE,105,44
Cairne Bloodhoof,38,2017,BGT_RANKED_STANDARD,DRUID,281,175
Webspinner,38,2017,BGT_RANKED_WILD,HUNTER,566,276
Piloted Shredder,38,2017,BGT_RANKED_WILD,WARLOCK,1154,687
Infested Tauren,38,2017,BGT_RANKED_STANDARD,PALADIN,2804,1759
Tortollan Shellraiser,38,2017,BGT_RANKED_WILD,PRIEST,11786,7862
Volatile Elemental,38,2017,BGT_RANKED_STANDARD,MAGE,107,48
Mistress of Mixtures,38,2017,BGT_RANKED_WILD,PRIEST,2602,1675
Mistress of Mixtures,38,2017,BGT_RANKED_STANDARD,WARRIOR,784,482
Skelemancer,38,2017,BGT_RANKED_STANDARD,PALADIN,912,574
Bone Drake,38,2017,BGT_RANKED_STANDARD,MAGE,481,283
Tirion Fordring,38,2017,BGT_RANKED_STANDARD,PRIEST,269,224
Stalagg,38,2017,BGT_RANKED_WILD,ROGUE,101,43
Loot Hoarder,39,2017,BGT_RANKED_WILD,ROGUE,660,359
Cairne Bloodhoof,39,2017,BGT_RANKED_STANDARD,PRIEST,10696,7939
Haunted Creeper,39,2017,BGT_RANKED_WILD,HUNTER,352,202
Dancing Swords,39,2017,BGT_RANKED_WILD,DRUID,126,66
Clockwork Gnome,39,2017,BGT_RANKED_WILD,PRIEST,459,294
Undercity Huckster,39,2017,BGT_RANKED_STANDARD,ROGUE,4743,2512
Direhorn Hatchling,39,2017,BGT_RANKED_WILD,WARRIOR,3145,1905
Sludge Belcher,40,2017,BGT_RANKED_WILD,ROGUE,10893,7702
Sylvanas Windrunner,40,2017,BGT_RANKED_WILD,DRUID,137,90
Rat Pack,40,2017,BGT_RANKED_WILD,HUNTER,222,109
Hadronox,40,2017,BGT_RANKED_STANDARD,DRUID,465,302
Loot Hoarder,41,2017,BGT_RANKED_STANDARD,PALADIN,1469,892
Cairne Bloodhoof,41,2017,BGT_RANKED_STANDARD,WARLOCK,131,77
Haunted Creeper,41,2017,BGT_RANKED_WILD,PALADIN,222,117
Sludge Belcher,41,2017,BGT_RANKED_WILD,WARRIOR,4562,3041
Feugen,41,2017,BGT_RANKED_WILD,PRIEST,692,502
Mechanical Yeti,41,2017,BGT_RANKED_WILD,PRIEST,208,144
"Deathwing, Dragonlord",41,2017,BGT_RANKED_WILD,PRIEST,146,111
Volatile Elemental,41,2017,BGT_RANKED_STANDARD,PRIEST,1756,1104
Mistress of Mixtures,41,2017,BGT_RANKED_STANDARD,ROGUE,3766,2095
Mistress of Mixtures,41,2017,BGT_RANKED_WILD,MAGE,398,224
Direhorn Hatchling,41,2017,BGT_RANKED_STANDARD,PRIEST,348,258
Twilight Summoner,41,2017,BGT_RANKED_STANDARD,WARRIOR,171,113
Loot Hoarder,41,2017,BGT_RANKED_WILD,WARRIOR,390,254
Bone Drake,41,2017,BGT_RANKED_STANDARD,HUNTER,150,79
Stalagg,42,2017,BGT_RANKED_WILD,HUNTER,130,75
Piloted Shredder,42,2017,BGT_RANKED_WILD,DRUID,118,69
Infested Tauren,42,2017,BGT_RANKED_WILD,ROGUE,280,167
"Deathwing, Dragonlord",42,2017,BGT_RANKED_STANDARD,WARRIOR,124,94
Arrogant Crusader,42,2017,BGT_RANKED_STANDARD,PALADIN,285,162
Obsidian Statue,42,2017,BGT_RANKED_WILD,PRIEST,5371,4018
Mad Scientist,42,2017,BGT_RANKED_WILD,PRIEST,144,96
Sylvanas Windrunner,43,2017,BGT_RANKED_WILD,PALADIN,495,330
Deathlord,43,2017,BGT_RANKED_WILD,ROGUE,7930,5566
Stalagg,43,2017,BGT_RANKED_WILD,HUNTER,142,81
Kindly Grandmother,43,2017,BGT_RANKED_STANDARD,HUNTER,1822,894
Aya Blackpaw,43,2017,BGT_RANKED_STANDARD,ROGUE,1692,1175
Volatile Elemental,43,2017,BGT_RANKED_STANDARD,PRIEST,1316,823
Obsidian Statue,43,2017,BGT_RANKED_WILD,PRIEST,4746,3518
Infested Tauren,43,2017,BGT_RANKED_WILD,ROGUE,266,164
Devilsaur Egg,43,2017,BGT_RANKED_STANDARD,PALADIN,122,69
Eggnapper,43,2017,BGT_RANKED_STANDARD,PALADIN,110,69
Loot Hoarder,44,2017,BGT_RANKED_WILD,MAGE,154,82
Piloted Shredder,44,2017,BGT_RANKED_WILD,SHAMAN,166,96
Spawn of N'Zoth,44,2017,BGT_RANKED_STANDARD,PRIEST,158,91
Volatile Elemental,44,2017,BGT_RANKED_WILD,PRIEST,607,380
Mistress of Mixtures,44,2017,BGT_RANKED_WILD,ROGUE,1444,939
Bone Drake,44,2017,BGT_RANKED_STANDARD,PALADIN,1232,861
Frozen Champion,44,2017,BGT_RANKED_STANDARD,PRIEST,222,149
Shallow Gravedigger,44,2017,BGT_RANKED_STANDARD,ROGUE,224,94
Feugen,44,2017,BGT_RANKED_WILD,WARLOCK,124,84
Cairne Bloodhoof,45,2017,BGT_RANKED_STANDARD,PALADIN,1180,796
Tirion Fordring,45,2017,BGT_RANKED_WILD,PALADIN,1013,669
Zombie Chow,45,2017,BGT_RANKED_WILD,WARLOCK,122,80
Deathlord,45,2017,BGT_RANKED_WILD,ROGUE,9484,6637
Sludge Belcher,45,2017,BGT_RANKED_WILD,PALADIN,1576,922
Piloted Shredder,45,2017,BGT_RANKED_WILD,PRIEST,2660,1803
Fiery Bat,45,2017,BGT_RANKED_STANDARD,HUNTER,737,370
Master Chest,45,2017,BGT_RANKED_WILD,PRIEST,1168,688
Master Chest,45,2017,BGT_RANKED_STANDARD,WARRIOR,4007,2292
Polluted Hoarder,45,2017,BGT_RANKED_WILD,PRIEST,180,108
Boom Bot,45,2017,BGT_RANKED_WILD,ROGUE,224,129
Devilsaur Egg,45,2017,BGT_RANKED_STANDARD,PALADIN,124,68
Loot Hoarder,46,2017,BGT_RANKED_STANDARD,HUNTER,805,397
Bloodmage Thalnos,46,2017,BGT_RANKED_WILD,ROGUE,1003,599
Shaky Zipgunner,46,2017,BGT_RANKED_STANDARD,HUNTER,421,207
Devilsaur Egg,46,2017,BGT_RANKED_STANDARD,PRIEST,318,192
Infested Tauren,46,2017,BGT_RANKED_WILD,WARLOCK,115,73
Loot Hoarder,31,2017,BGT_RANKED_STANDARD,HUNTER,342,176
Cairne Bloodhoof,31,2017,BGT_RANKED_STANDARD,PRIEST,3996,2730
Sludge Belcher,31,2017,BGT_RANKED_WILD,PRIEST,8067,5586
Clockwork Gnome,31,2017,BGT_RANKED_WILD,PRIEST,362,215
Infested Tauren,31,2017,BGT_RANKED_WILD,WARLOCK,126,79
Undercity Huckster,31,2017,BGT_RANKED_STANDARD,ROGUE,4402,2599
Devilsaur Egg,31,2017,BGT_RANKED_STANDARD,PRIEST,1372,891
Direhorn Hatchling,31,2017,BGT_RANKED_WILD,WARRIOR,3890,2534
Tirion Fordring,31,2017,BGT_RANKED_WILD,PRIEST,119,102
Volatile Elemental,31,2017,BGT_RANKED_STANDARD,ROGUE,169,103
Mistress of Mixtures,31,2017,BGT_RANKED_WILD,HUNTER,105,50
Cairne Bloodhoof,32,2017,BGT_RANKED_WILD,MAGE,162,106
Sludge Belcher,32,2017,BGT_RANKED_WILD,ROGUE,18241,13372
Dreadsteed,32,2017,BGT_RANKED_WILD,WARLOCK,315,162
Twilight Summoner,32,2017,BGT_RANKED_STANDARD,ROGUE,439,238
Pyros,32,2017,BGT_RANKED_WILD,MAGE,1597,995
Pyros,32,2017,BGT_RANKED_WILD,PRIEST,174,125
Rat Pack,32,2017,BGT_RANKED_WILD,HUNTER,571,312
Loot Hoarder,32,2017,BGT_RANKED_STANDARD,DRUID,344,154
Cruel Dinomancer,32,2017,BGT_RANKED_STANDARD,WARLOCK,238,148
Hadronox,32,2017,BGT_RANKED_STANDARD,DRUID,5052,3162
Abominable Bowman,32,2017,BGT_RANKED_WILD,HUNTER,291,178
Leper Gnome,32,2017,BGT_RANKED_STANDARD,ROGUE,125,58
Bloodmage Thalnos,33,2017,BGT_RANKED_WILD,DRUID,113,51
Webspinner,33,2017,BGT_RANKED_WILD,HUNTER,933,515
Infested Wolf,33,2017,BGT_RANKED_STANDARD,PRIEST,261,211
Selfless Hero,33,2017,BGT_RANKED_STANDARD,PRIEST,231,152
White Eyes,33,2017,BGT_RANKED_STANDARD,MAGE,127,82
Volatile Elemental,33,2017,BGT_RANKED_STANDARD,MAGE,255,120
Mistress of Mixtures,33,2017,BGT_RANKED_STANDARD,WARRIOR,385,210
Bone Drake,33,2017,BGT_RANKED_STANDARD,ROGUE,664,378
Shallow Gravedigger,33,2017,BGT_RANKED_STANDARD,PRIEST,11425,7195
Shallow Gravedigger,33,2017,BGT_RANKED_WILD,ROGUE,151,82
Spawn of N'Zoth,33,2017,BGT_RANKED_STANDARD,HUNTER,121,68
Arfus,33,2017,BGT_RANKED_WILD,WARLOCK,213,117
Frozen Champion,33,2017,BGT_RANKED_STANDARD,WARRIOR,229,146
Hadronox,33,2017,BGT_RANKED_STANDARD,PRIEST,105,83
Cairne Bloodhoof,34,2017,BGT_RANKED_STANDARD,WARLOCK,162,90
Bloodmage Thalnos,34,2017,BGT_RANKED_WILD,WARLOCK,220,130
Sylvanas Windrunner,34,2017,BGT_RANKED_WILD,MAGE,1014,675
Zombie Chow,34,2017,BGT_RANKED_WILD,WARLOCK,154,88
Mechanical Yeti,34,2017,BGT_RANKED_WILD,PRIEST,378,247
Shifting Shade,34,2017,BGT_RANKED_STANDARD,PRIEST,17429,11584
Cruel Dinomancer,34,2017,BGT_RANKED_STANDARD,PRIEST,102,72
Igneous Elemental,34,2017,BGT_RANKED_WILD,PRIEST,152,100
Exploding Bloatbat,34,2017,BGT_RANKED_WILD,HUNTER,277,132
Cairne Bloodhoof,34,2017,BGT_RANKED_WILD,HUNTER,110,60
Cairne Bloodhoof,34,2017,BGT_RANKED_WILD,SHAMAN,190,107
Boom Bot,34,2017,BGT_RANKED_WILD,ROGUE,299,133
Cairne Bloodhoof,35,2017,BGT_RANKED_WILD,MAGE,103,75
Abomination,35,2017,BGT_RANKED_STANDARD,PRIEST,845,547
Bloodmage Thalnos,35,2017,BGT_RANKED_WILD,ROGUE,1505,888
Unstable Ghoul,35,2017,BGT_RANKED_WILD,ROGUE,753,538
"Deathwing, Dragonlord",35,2017,BGT_RANKED_STANDARD,DRUID,320,229
Shaky Zipgunner,35,2017,BGT_RANKED_STANDARD,HUNTER,1137,528
Pyros,35,2017,BGT_RANKED_STANDARD,MAGE,1243,777
Devilsaur Egg,35,2017,BGT_RANKED_STANDARD,PRIEST,734,477
Loot Hoarder,36,2017,BGT_RANKED_WILD,HUNTER,593,307
Nerubian Egg,36,2017,BGT_RANKED_WILD,WARLOCK,117,62
Sludge Belcher,36,2017,BGT_RANKED_WILD,HUNTER,1964,1117
Sludge Belcher,36,2017,BGT_RANKED_WILD,SHAMAN,1808,1087
Voidcaller,36,2017,BGT_RANKED_WILD,PRIEST,157,107
Piloted Sky Golem,36,2017,BGT_RANKED_WILD,PRIEST,317,220
Twilight Summoner,36,2017,BGT_RANKED_STANDARD,HUNTER,141,77
Kindly Grandmother,36,2017,BGT_RANKED_STANDARD,PRIEST,427,328
Eggnapper,36,2017,BGT_RANKED_WILD,PRIEST,112,75
Devilsaur Egg,36,2017,BGT_RANKED_WILD,PRIEST,167,108
