"games_played_with_card_in_deck","rank_category","card_name"
175483,"GrindTo5","Stampeding Kodo"
10490,"other","Evolving Spores"
2058,"GrindTo15","Demented Frostcaller"
5302,"GrindTo15","Envenom Weapon"
14884,"other","Cabal Shadow Priest"
1548,"Rank15","Mana Addict"
15918,"GrindTo10","Faceless Summoner"
4030,"Rank15","Shadow Sensei"
2185,"GrindTo10","Addled Grizzly"
1983,"Rank15","Doomhammer"
2995,"GrindTo10","Forbidden Shaping"
3631,"Rank10","Violet Illusionist"
2928,"GrindTo15","Raging Worgen"
1243,"GrindToLegend","Earth Elemental"
2521,"GrindTo5","Lava Burst"
626,"GrindTo5","Ironforge Portal"
9419,"Rank10","Faerie Dragon"
220,"other","Leatherclad Hogleader"
1274,"GrindTo5","Renounce Darkness"
222,"Rank10","Cryomancer"
9626,"Legend","Unleash the Hounds"
221,"GrindTo5","Mana Addict"
113,"Rank5","Scaled Nightmare"
537,"GrindToLegend","Rockbiter Weapon"
172,"GrindToLegend","Carrion Grub"
535,"GrindTo5","Moat Lurker"
329,"Rank15","Nozdormu"
2211,"Legend","Doomguard"
208,"Rank10","Angry Chicken"
144,"Legend","Succubus"
8648,"other","Twisting Nether"
207909,"Rank10","Golakka Crawler"
535566,"Rank15","Fireball"
14494,"other","Ironbeak Owl"
167753,"GrindTo15","Razorpetal Lasher"
41084,"GrindTo15","Shaku, the Collector"
69534,"GrindToLegend","Direhorn Hatchling"
191650,"GrindTo5","Alley Armorsmith"
12035,"GrindTo10","Twin Emperor Vek'lor"
35547,"GrindTo10","Timber Wolf"
25058,"other","Mirage Caller"
125581,"GrindTo15","Yogg-Saron, Hope's End"
55951,"Legend","Wrath"
10557,"GrindTo15","Lava Burst"
32604,"GrindTo15","Jade Swarmer"
23971,"GrindTo15","Trogg Beastrager"
28547,"Legend","Sorcerer's Apprentice"
12357,"other","Cat Trick"
3688,"GrindTo5","Lotus Agents"
7951,"GrindTo10","Hallazeal the Ascended"
7339,"other","Cleave"
701,"Legend","Kun the Forgotten King"
5905,"GrindTo5","Ancestral Spirit"
15820,"GrindTo10","Mountain Giant"
12439,"Rank10","Open the Waygate"
6988,"other","Hand of Protection"
4479,"other","Violet Illusionist"
4711,"GrindTo10","Earth Shock"
561,"other","Bomb Squad"
5614,"Rank5","Devilsaur Egg"
6406,"GrindTo15","On the Hunt"
2128,"GrindTo10","Friendly Bartender"
2656,"Rank5","Raptor Hatchling"
10451,"Rank5","Mana Bind"
391,"GrindTo10","Lotus Illusionist"
1023,"Rank15","Assassin's Blade"
1854,"Rank15","Grimestreet Smuggler"
2018,"Rank15","Amani Berserker"
624,"Rank10","Carrion Grub"
1796,"Legend","Malchezaar's Imp"
4637,"GrindToLegend","Wisp"
476,"Rank15","Venture Co. Mercenary"
2503,"Legend","Flare"
1517,"Rank5","Lightspawn"
3433,"Legend","Giant Anaconda"
2640,"GrindTo5","Defias Ringleader"
156,"GrindTo5","Assassin's Blade"
140,"Rank5","Raid Leader"
243,"Legend","Swamp King Dred"
211836,"GrindTo15","Naga Corsair"
9966,"other","Call of the Wild"
266431,"Rank15","Shadow Word: Death"
486726,"GrindTo10","Shadow Word: Pain"
395266,"GrindTo10","Power of the Wild"
215239,"GrindToLegend","Savage Roar"
9805,"Rank10","Razorpetal Volley"
32705,"GrindTo15","Abusive Sergeant"
228694,"GrindToLegend","Doomsayer"
133620,"Rank5","Glacial Shard"
134652,"Rank10","Mark of the Lotus"
17072,"GrindTo10","Y'Shaarj, Rage Unbound"
1195,"GrindTo15","Lotus Assassin"
23582,"Legend","SI:7 Agent"
9521,"Rank10","Devilsaur Egg"
6232,"Rank15","Sea Giant"
6190,"other","Cone of Cold"
5094,"other","Lord of the Arena"
4298,"GrindTo15","Menagerie Magician"
3365,"GrindTo15","Holy Light"
7331,"GrindTo10","Doomcaller"
10221,"GrindTo5","Smuggler's Run"
3915,"GrindTo15","Noble Sacrifice"
5224,"GrindTo5","Lord Jaraxxus"
569,"GrindTo5","Twilight Geomancer"
492,"GrindTo10","Assassin's Blade"
600,"Rank15","Alarm-o-Bot"
3643,"Rank5","Shadowflame"
6328,"Rank10","Raptor Hatchling"
617,"Rank15","Summoning Portal"
582,"Rank15","Ancient of Lore"
225,"Rank10","Eternal Sentinel"
779,"Rank10","Giant Mastodon"
208,"Rank5","Arcane Explosion"
134,"Legend","Cult Apothecary"
290600,"GrindTo15","Bloodsail Cultist"
238475,"other","Tar Creeper"
54934,"other","Defender of Argus"
121062,"GrindToLegend","Ravaging Ghoul"
280261,"Rank15","Houndmaster"
212538,"Rank15","Kindly Grandmother"
142281,"GrindTo10","Frost Nova"
26573,"other","Faceless Shambler"
4189,"other","Sea Giant"
139808,"other","Shadow Word: Death"
635283,"GrindTo10","Hydrologist"
332829,"GrindTo10","Ice Barrier"
18122,"other","Ragnaros, Lightlord"
18423,"Legend","Kabal Courier"
32441,"GrindTo15","Faceless Summoner"
48565,"Legend","Spikeridged Steed"
72634,"Rank15","Free From Amber"
129287,"GrindTo10","Silence"
2703,"other","Gladiator's Longbow"
89709,"Rank10","Tundra Rhino"
7850,"GrindTo10","Spiritsinger Umbra"
69441,"GrindToLegend","Scavenging Hyena"
3895,"other","Mana Geode"
11770,"other","Journey Below"
782,"GrindTo5","King Krush"
7164,"GrindTo15","Boulderfist Ogre"
35751,"GrindTo15","Flame Geyser"
17366,"GrindTo15","Ancestral Spirit"
4318,"GrindTo10","Felfire Potion"
2011,"GrindTo10","A Light in the Darkness"
8148,"other","Cloaked Huntress"
18659,"GrindTo10","Wisp"
4009,"GrindTo10","Jungle Panther"
6916,"Rank15","Obsidian Shard"
6354,"GrindTo10","Starfall"
4301,"GrindTo5","Abyssal Enforcer"
38792,"Legend","Blizzard"
3571,"Rank15","Stand Against Darkness"
1028,"Rank15","Corrupted Healbot"
1041,"GrindTo15","Pint-Sized Summoner"
3341,"GrindTo5","Small-Time Recruits"
7239,"GrindToLegend","Tracking"
13255,"Rank10","Mire Keeper"
1585,"Rank10","Al'Akir the Windlord"
322,"Rank10","Alarm-o-Bot"
838,"GrindTo10","Princess Huhuran"
1516,"Rank5","Terrorscale Stalker"
718,"Legend","Hallazeal the Ascended"
6313,"Legend","Rat Pack"
411,"Rank10","Gnomish Inventor"
261,"GrindTo5","Corrupted Healbot"
3751,"GrindTo10","Mind Blast"
1131,"GrindToLegend","Selfless Hero"
119,"Rank5","Illidan Stormrage"
248,"GrindToLegend","Silvermoon Portal"
670,"other","Ancient Mage"
242,"Legend","Primalfin Champion"
571,"Rank5","Assassinate"
306,"Rank5","Explore Un'Goro"
146,"Legend","Dinomancy"
115,"Rank5","Mayor Noggenfogger"
203444,"GrindTo5","Mortal Strike"
100634,"GrindTo15","Shield Slam"
944869,"GrindTo15","Arcane Intellect"
191181,"GrindTo15","Hot Spring Guardian"
399781,"Rank15","Innervate"
39543,"other","Blazecaller"
88533,"Rank5","Counterfeit Coin"
243792,"Rank10","Southsea Deckhand"
485144,"GrindTo10","Crackling Razormaw"
9536,"GrindTo10","Adaptation"
661574,"GrindTo5","Firelands Portal"
290958,"Rank10","Ice Block"
11184,"GrindTo15","Grimestreet Protector"
205223,"Rank10","Babbling Book"
4043,"Rank15","Keeper of the Grove"
556726,"GrindTo5","Innervate"
17193,"GrindTo15","Infest"
124429,"Rank5","Flamestrike"
48664,"GrindTo5","Purify"
71974,"Legend","Backstab"
113483,"GrindTo5","Harrison Jones"
115240,"Rank10","Savannah Highmane"
228290,"Rank5","Northshire Cleric"
63482,"Legend","Mana Tide Totem"
87402,"Rank10","Armorsmith"
7435,"other","Guardian of Kings"
317,"Rank15","Forbidden Ancient"
6262,"GrindTo15","Goldshire Footman"
2394,"other","Scaled Nightmare"
1922,"other","Magma Rager"
121679,"Rank5","Dirty Rat"
574,"other","War Golem"
1708,"GrindTo10","Lakkari Sacrifice"
174043,"GrindToLegend","Wild Growth"
15947,"Rank15","Mind Vision"
3845,"GrindTo10","Shadow Sensei"
1962,"Rank10","Commanding Shout"
826,"GrindTo15","Shadow Rager"
2721,"Rank10","Abomination"
15782,"GrindToLegend","Lay on Hands"
1667,"Legend","Big Game Hunter"
438,"Rank15","Ancestral Healing"
1091,"GrindTo5","Snipe"
1039,"GrindTo5","Lunar Visions"
5698,"Legend","Grimscale Oracle"
746,"GrindToLegend","Moroes"
853,"Legend","Mountain Giant"
651,"Legend","Timber Wolf"
280,"GrindTo10","Nozdormu"
147,"Rank10","Gadgetzan Socialite"
137,"GrindTo10","Charge"
48652,"Legend","Upgrade!"
68504,"other","Ravaging Ghoul"
167060,"GrindTo15","Whirlwind"
165634,"GrindTo15","Knife Juggler"
120970,"Rank5","Dread Corsair"
505117,"GrindTo10","Swashburglar"
4772,"Rank15","Hemet, Jungle Hunter"
16472,"other","Ancient of War"
103111,"Rank10","Igneous Elemental"
114984,"Legend","Medivh's Valet"
8339,"other","Murloc Raider"
14763,"GrindToLegend","Jade Chieftain"
2944,"GrindTo15","Wicked Witchdoctor"
6022,"GrindTo15","Temple Enforcer"
383517,"Rank5","Primordial Glyph"
5584,"GrindTo10","Deadly Poison"
6622,"other","Silvermoon Portal"
48728,"GrindTo10","Water Elemental"
540,"Legend","Awaken the Makers"
2544,"GrindTo10","Humility"
7593,"other","Razorpetal Volley"
5299,"other","Daring Reporter"
3864,"other","The Last Kaleidosaur"
3673,"GrindTo10","Argent Commander"
5171,"Rank10","Tidal Surge"
10326,"GrindTo10","Evolved Kobold"
1735,"GrindTo15","Emerald Hive Queen"
3065,"Rank5","Stranglethorn Tiger"
1844,"GrindToLegend","Frozen Crusher"
837,"GrindTo10","Spawn of N'Zoth"
1451,"GrindToLegend","Possessed Villager"
6167,"GrindToLegend","Vinecleaver"
288,"Rank10","Southsea Squidface"
193,"GrindTo5","Forbidden Ancient"
753,"Rank10","Shieldbearer"
149,"Rank5","Gurubashi Berserker"
517,"GrindTo5","Raging Worgen"
250,"Rank5","Lorewalker Cho"
332388,"GrindTo15","Kabal Crystal Runner"
770235,"Rank15","Fire Fly"
87015,"other","Hex"
638252,"GrindTo15","Power Word: Shield"
159745,"Rank15","Bluegill Warrior"
149231,"other","Acolyte of Pain"
299896,"GrindTo15","Mirror Entity"
200557,"other","Fireball"
230539,"GrindTo15","Hallucination"
285346,"Rank15","Crackling Razormaw"
365409,"Rank10","Primordial Drake"
88665,"GrindToLegend","The Caverns Below"
569396,"Rank5","Fire Fly"
100656,"GrindTo5","Frost Nova"
114751,"Rank5","Southsea Captain"
4605,"GrindTo5","Mana Geode"
47491,"other","Primalfin Totem"
64292,"Legend","Jade Claws"
66760,"Rank15","Infested Wolf"
23487,"GrindTo15","Mass Dispel"
249385,"Rank10","Thing from Below"
6418,"other","Grommash Hellscream"
43407,"GrindTo5","Acidic Swamp Ooze"
142656,"GrindToLegend","Wild Pyromancer"
26045,"Legend","Brawl"
22092,"Rank5","Nesting Roc"
61406,"GrindTo5","Silence"
21114,"Rank10","Mind Control"
53784,"Rank5","Tundra Rhino"
20221,"GrindTo10","Call of the Wild"
3911,"other","Klaxxi Amber-Weaver"
3042,"Rank15","Spreading Madness"
5966,"GrindTo15","Worgen Infiltrator"
4537,"Rank15","Secretkeeper"
216703,"Rank5","Bloodlust"
4119,"Rank10","Holy Fire"
6505,"Rank15","Ironbark Protector"
14457,"Rank5","Kalimos, Primal Lord"
2502,"GrindTo5","Shadow Strike"
5251,"Rank10","Lakkari Felhound"
1393,"GrindTo5","Jungle Panther"
14759,"Rank5","Mire Keeper"
395,"Rank10","Grimestreet Smuggler"
10616,"Rank10","C'Thun's Chosen"
2845,"Rank15","Sunwalker"
379,"Rank5","Perdition's Blade"
586,"GrindTo10","Pterrordax Hatchling"
844,"Rank5","Onyxia"
722,"other","Aberrant Berserker"
779,"Rank5","The Last Kaleidosaur"
1864,"GrindTo5","Commanding Shout"
242,"Rank10","Krul the Unshackled"
143,"GrindToLegend","Sense Demons"
295636,"GrindTo15","Dread Corsair"
369535,"GrindTo10","Kor'kron Elite"
139943,"GrindTo15","Book Wyrm"
29138,"other","Mirror Image"
281462,"Rank15","Shadow Word: Pain"
114311,"other","Eaglehorn Bow"
1988,"Rank10","Stormforged Axe"
275394,"GrindTo5","Living Mana"
53508,"Rank15","Divine Favor"
68091,"Rank15","Argent Squire"
95093,"Rank15","Polymorph"
5838,"GrindTo15","Betrayal"
224521,"Rank15","Evolve"
2849,"other","Carrion Grub"
179055,"Rank5","Babbling Book"
3276,"Rank10","Earth Elemental"
6133,"other","Rallying Blade"
58158,"Legend","Aya Blackpaw"
7471,"GrindTo10","Kabal Chemist"
1992,"GrindTo5","Adaptation"
9275,"GrindTo15","Voodoo Doctor"
10484,"Rank15","Shadowflame"
2092,"other","Imp Master"
6083,"GrindTo15","Elven Archer"
5764,"GrindTo15","Gurubashi Berserker"
3094,"GrindTo10","Thistle Tea"
804,"GrindTo5","Sated Threshadon"
23551,"GrindTo10","Faerie Dragon"
1361,"Rank15","Scaled Nightmare"
10973,"Rank5","Jade Shuriken"
1606,"Rank5","Abomination"
16668,"GrindTo5","Tortollan Forager"
2765,"Rank10","Crazed Worshipper"
2027,"GrindTo5","Cone of Cold"
406,"GrindTo5","Lakkari Sacrifice"
453,"Legend","Mukla, Tyrant of the Vale"
2118,"Rank15","Guardian of Kings"
431,"GrindToLegend","Soul of the Forest"
686,"GrindTo10","Forlorn Stalker"
317,"GrindTo10","Blubber Baron"
1175,"Rank10","Cornered Sentry"
261,"GrindToLegend","Drain Life"
150,"Legend","Blood Knight"
234853,"Rank10","Fiery War Axe"
132670,"Legend","Southsea Deckhand"
81913,"other","Servant of Kalimos"
272577,"GrindTo10","Arcane Giant"
28434,"Rank15","Ornery Direhorn"
143617,"GrindTo15","Argent Squire"
33807,"other","Disciple of C'Thun"
300224,"Rank15","Potion of Madness"
279746,"Rank15","Jade Spirit"
75164,"Rank5","Inner Fire"
151507,"Rank5","Enchanted Raven"
151448,"Rank15","Drakonid Operative"
107395,"Rank10","Vilespine Slayer"
131340,"Rank10","Mark of Y'Shaarj"
36323,"GrindTo10","Menagerie Warden"
41468,"Rank5","Questing Adventurer"
11116,"Rank10","Siphon Soul"
1549,"GrindTo15","Master Swordsmith"
4305,"other","Scarlet Crusader"
868,"other","Finders Keepers"
17468,"Rank10","Undercity Huckster"
4097,"Rank15","Far Sight"
16014,"Rank10","Shifting Shade"
3025,"Rank5","Violet Teacher"
2012,"Rank10","Argent Protector"
1194,"Rank15","Southsea Squidface"
3072,"GrindTo15","Scaled Nightmare"
8858,"Rank10","Shadowcaster"
3676,"Rank15","Starving Buzzard"
2821,"Rank5","Faceless Summoner"
2230,"Rank15","Spirit Claws"
296,"GrindTo5","Fool's Bane"
6167,"Rank5","Seadevil Stinger"
2889,"Rank5","Flame Geyser"
341,"Rank15","Emperor Cobra"
662,"GrindTo5","Big-Time Racketeer"
860,"Rank10","Charged Devilsaur"
582,"Rank15","Silvermoon Guardian"
334,"GrindToLegend","Demonfire"
3333,"Legend","Voidwalker"
1109,"GrindTo5","Forbidden Shaping"
539,"GrindTo5","Grimestreet Pawnbroker"
159,"Rank5","Knuckles"
115,"Rank5","Light's Justice"
127,"Rank10","Hogger"
152,"GrindTo10","Silithid Swarmer"
340,"Legend","Shadow Strike"
255,"GrindToLegend","Unbound Elemental"
335,"Legend","Commanding Shout"
62054,"other","Bloodhoof Brave"
57954,"GrindTo15","Barnes"
64986,"GrindTo5","Murloc Tidehunter"
37512,"other","Deadly Shot"
94729,"Rank15","Coldlight Seer"
246544,"Rank15","Kabal Talonpriest"
26619,"Rank15","Pantry Spider"
29469,"other","Explosive Trap"
149946,"GrindTo15","Grimscale Chum"
122464,"Rank5","Bittertide Hydra"
228105,"Rank5","Shadow Visions"
39499,"Rank5","Cabalist's Tome"
25646,"Rank5","Fire Elemental"
464,"GrindToLegend","Zoobot"
28160,"GrindToLegend","Blazecaller"
27721,"Rank10","Acidic Swamp Ooze"
37084,"GrindTo5","Cairne Bloodhoof"
37287,"Rank5","N'Zoth, the Corruptor"
4170,"GrindTo15","Scarlet Crusader"
27071,"Rank5","Ancient Watcher"
28363,"Rank5","Mistress of Mixtures"
8239,"GrindTo5","Mirage Caller"
20859,"Rank10","Voidwalker"
14327,"GrindTo10","Tar Lord"
11564,"Rank15","Bloodbloom"
2513,"other","Shatter"
4749,"GrindTo5","Awaken the Makers"
2543,"GrindTo10","Stolen Goods"
2609,"GrindTo10","Twilight Darkmender"
2162,"Rank15","Explosive Shot"
1038,"GrindTo10","Sabretooth Stalker"
28780,"Legend","Arcane Giant"
6365,"GrindToLegend","Y'Shaarj, Rage Unbound"
4707,"GrindTo5","Twisting Nether"
4748,"Rank5","Grimestreet Outfitter"
545,"GrindTo5","Fight Promoter"
242,"Rank10","Gladiator's Longbow"
5862,"GrindToLegend","Ancient of War"
2328,"Rank10","Tyrantus"
3758,"GrindTo5","Flamewreathed Faceless"
1049,"GrindToLegend","Cone of Cold"
392,"Rank5","Blood of The Ancient One"
798,"GrindTo5","Jungle Giants"
234,"Rank10","Ancient of Blossoms"
320,"Legend","Holy Smite"
163,"Rank15","Core Hound"
119,"Legend","Elder Longneck"
368,"GrindTo5","Explosive Shot"
269,"Rank10","Virmen Sensei"
113511,"Rank10","Upgrade!"
77045,"GrindTo15","Jade Chieftain"
908101,"GrindTo15","Arcanologist"
356182,"GrindTo15","Wild Growth"
266173,"GrindTo15","Vanish"
18068,"other","Call in the Finishers"
182039,"other","Power Word: Shield"
333172,"GrindTo15","Dire Wolf Alpha"
78955,"GrindTo5","Spellbreaker"
139460,"GrindTo15","Druid of the Claw"
49803,"GrindTo15","Lay on Hands"
393992,"GrindTo5","Swipe"
28678,"Rank15","Auchenai Soulpriest"
21773,"other","Infested Tauren"
31966,"GrindTo15","Greater Healing Potion"
16378,"Rank15","Faerie Dragon"
118492,"Rank10","Frothing Berserker"
33591,"GrindTo5","Cabal Shadow Priest"
1314,"other","Herald Volazj"
19236,"GrindTo15","Vinecleaver"
7718,"other","Goldshire Footman"
54675,"Legend","Earthen Scales"
158946,"GrindTo5","Fan of Knives"
7842,"Rank15","Kabal Chemist"
3744,"other","Noble Sacrifice"
11741,"GrindTo10","Abusive Sergeant"
1701,"GrindTo15","Bestial Wrath"
5532,"GrindTo10","Blessing of Wisdom"
178,"GrindTo15","Grook Fu Master"
229,"Rank10","Wisps of the Old Gods"
9760,"Rank5","Ethereal Arcanist"
3011,"other","Pompous Thespian"
2450,"GrindTo5","Kabal Chemist"
1712,"GrindTo10","Menagerie Magician"
918,"GrindTo10","Holy Light"
975,"Rank15","Imp Master"
540,"Rank10","Frost Elemental"
1644,"Rank10","Vaporize"
747,"Rank15","Angry Chicken"
127,"Rank5","Polluted Hoarder"
395,"GrindToLegend","Forbidden Flame"
150,"GrindToLegend","Gladiator's Longbow"
9873,"GrindToLegend","Lightwarden"
307,"Legend","Baron Geddon"
300,"Rank15","Patient Assassin"
551,"Rank15","Blubber Baron"
145,"GrindTo5","Forlorn Stalker"
114,"Legend","Primal Fusion"
223,"GrindTo5","Angry Chicken"
201,"GrindToLegend","Avenging Wrath"
10389,"GrindTo15","Hooded Acolyte"
40145,"other","Whirlwind"
361051,"GrindTo10","Upgrade!"
372495,"GrindTo10","Frothing Berserker"
163921,"GrindToLegend","Heroic Strike"
57712,"other","Tortollan Shellraiser"
25220,"GrindTo5","Ethereal Arcanist"
309220,"GrindTo15","Priest of the Feast"
47282,"other","Murloc Tidehunter"
91348,"Rank15","The Caverns Below"
6114,"GrindTo15","Crazed Alchemist"
6182,"other","Felfire Potion"
10403,"other","Thunder Lizard"
219814,"Rank15","Nourish"
215879,"GrindTo10","Coldlight Seer"
181932,"GrindTo15","Gluttonous Ooze"
177052,"Rank15","Feral Rage"
31213,"GrindTo15","Freezing Trap"
51318,"GrindTo15","Burgly Bully"
17246,"other","Cairne Bloodhoof"
7674,"Rank15","Earth Elemental"
97629,"Rank5","Sunkeeper Tarim"
222077,"Rank15","Primalfin Totem"
93446,"Rank5","Tirion Fordring"
25349,"GrindToLegend","Silence"
17477,"Rank15","Mirror Image"
14495,"GrindTo5","Genzo, the Shark"
70850,"GrindTo5","Kabal Lackey"
40938,"Rank10","N'Zoth, the Corruptor"
79841,"Legend","Novice Engineer"
41122,"GrindTo15","Binding Heal"
17283,"GrindTo15","Blastcrystal Potion"
52634,"Rank10","Harrison Jones"
2830,"other","Fight Promoter"
6113,"other","Temple Enforcer"
3934,"Rank15","Cornered Sentry"
2774,"other","Windspeaker"
38365,"Rank10","Cabalist's Tome"
8193,"Rank10","Cloaked Huntress"
10700,"Rank10","Earthen Ring Farseer"
4185,"GrindTo10","Jungle Giants"
15298,"GrindToLegend","Fiery Bat"
822,"Rank5","Sense Demons"
623,"GrindTo10","Wisps of the Old Gods"
1280,"Rank5","Hobart Grapplehammer"
468,"GrindToLegend","Shadow Strike"
2898,"Rank5","Grievous Bite"
1142,"GrindToLegend","Malkorok"
420,"GrindToLegend","Spiritsinger Umbra"
3132,"GrindToLegend","Smuggler's Run"
1241,"Rank10","Snipe"
774,"Legend","The Black Knight"
796,"GrindToLegend","Mark of the Wild"
1285,"GrindTo5","Klaxxi Amber-Weaver"
411,"Rank10","Blood of The Ancient One"
214,"Rank5","Healing Touch"
162117,"Rank15","Bloodsail Cultist"
367622,"GrindTo10","Bloodsail Raider"
666660,"GrindTo10","Power Word: Shield"
412228,"GrindTo10","Kabal Crystal Runner"
33578,"other","Thoughtsteal"
59622,"other","Devolve"
39737,"other","SI:7 Agent"
55980,"Rank15","Shield Slam"
271957,"GrindTo10","Vilespine Slayer"
560493,"Rank15","Arcane Intellect"
393111,"GrindTo10","The Curator"
7272,"other","Twilight Darkmender"
17971,"GrindTo15","Sen'jin Shieldmasta"
70594,"GrindTo15","Raptor Hatchling"
255426,"GrindToLegend","Preparation"
90141,"Rank15","Kabal Lackey"
27912,"Legend","Execute"
55185,"GrindTo15","Devilsaur Egg"
44157,"GrindTo10","Undercity Huckster"
55837,"Legend","Wild Growth"
145787,"GrindToLegend","Eater of Secrets"
337121,"GrindTo10","Mirror Entity"
344967,"GrindTo5","Radiant Elemental"
25972,"GrindTo15","Tidal Surge"
565702,"GrindTo5","Jade Lightning"
42944,"Legend","Hungry Crab"
64229,"Legend","Savage Roar"
3561,"Rank5","Grimestreet Informant"
357749,"Rank5","Medivh's Valet"
2518,"other","Tauren Warrior"
58998,"GrindTo10","Infested Tauren"
3105,"Legend","Jade Chieftain"
6822,"GrindTo15","Void Terror"
15854,"GrindTo10","Call in the Finishers"
4058,"other","Hemet, Jungle Hunter"
1818,"other","Nerubian Prophet"
8835,"Rank15","Ancestral Spirit"
232,"GrindTo10","Deadly Fork"
1890,"other","Hogger"
826,"Rank15","Boulderfist Ogre"
779,"GrindTo10","Noble Sacrifice"
215,"Rank15","Pint-Sized Summoner"
2683,"GrindTo5","Soggoth the Slitherer"
2699,"Rank10","Sprint"
2169,"Legend","Vinecleaver"
5506,"Rank5","Beckoner of Evil"
2368,"Legend","Lay on Hands"
1327,"Legend","Shadow Bolt"
405,"GrindToLegend","Sinister Strike"
1199,"Legend","Raza the Chained"
138,"other","Darkspeaker"
623,"GrindTo10","Sacrificial Pact"
352,"GrindToLegend","Meanstreet Marshal"
151,"Rank10","Chillwind Yeti"
21070,"GrindTo15","Moroes"
93681,"Rank15","Blizzard"
10391,"other","Demonfire"
239393,"GrindTo15","Hungry Crab"
170802,"GrindTo5","Lyra the Sunshard"
19105,"GrindTo5","Cult Master"
172801,"GrindTo10","Servant of Kalimos"
207564,"Rank15","Spikeridged Steed"
110745,"GrindTo5","Blizzard"
340376,"GrindTo5","Spikeridged Steed"
14763,"Legend","Druid of the Claw"
39528,"GrindTo15","Sunfury Protector"
8506,"other","Corrupted Seer"
18811,"GrindTo10","Shadowcaster"
225387,"GrindToLegend","Truesilver Champion"
4910,"other","Cult Apothecary"
947,"GrindTo15","Gruul"
2960,"Rank5","Twin Emperor Vek'lor"
11395,"Rank15","Dinomancy"
