card_name,times_played,card_cost,card_attack,card_health,has_taunt,opponent_class,avg_damage_soaked,avg_damage_output,win_rate
Ancient Harbinger,200,6,4,6,FALSE,PRIEST,5.63,6.035,54
Ancient Harbinger,42,6,4,6,FALSE,WARLOCK,5.119047619,6.476190476,57.14
Ancient Harbinger,498,6,4,6,FALSE,DRUID,4.698795181,6.524096386,57.63
Ancient Harbinger,30,6,4,6,FALSE,ROGUE,5.333333333,5.7,60
Ancient Harbinger,71,6,4,6,FALSE,MAGE,4.098591549,6.352112676,64.78
Ancient Harbinger,166,6,4,6,FALSE,PALADIN,4.939759036,6.13253012,66.86
Ancient Harbinger,61,6,4,6,FALSE,WARRIOR,4.409836066,5.245901639,75.4
Ancient Harbinger,96,6,4,6,FALSE,SHAMAN,4.854166667,6.072916667,78.12
Ancient Harbinger,31,6,4,6,FALSE,HUNTER,3.935483871,6.35483871,83.87
Forlorn Stalker,31,3,4,2,FALSE,PRIEST,4.096774194,5.806451613,45.16
Forlorn Stalker,25,3,4,2,FALSE,HUNTER,3.24,5.4,56
Forlorn Stalker,108,3,4,2,FALSE,DRUID,3.240740741,4.916666667,58.33
Forlorn Stalker,48,3,4,2,FALSE,PALADIN,4.25,5.020833333,60.41
Forlorn Stalker,12,3,4,2,FALSE,WARRIOR,3.75,4.25,66.66
Forlorn Stalker,13,3,4,2,FALSE,MAGE,3.153846154,4.230769231,69.23
Forlorn Stalker,7,3,4,2,FALSE,WARLOCK,4.142857143,5.571428571,71.42
Forlorn Stalker,7,3,4,2,FALSE,ROGUE,4.857142857,4,71.42
Forlorn Stalker,66,3,4,2,FALSE,SHAMAN,3.909090909,5.545454545,77.27
Shadowcaster,1769,5,4,4,FALSE,DRUID,4.650650085,6.254381006,47.2
Shadowcaster,914,5,4,4,FALSE,PRIEST,4.824945295,5.851203501,50.87
Shadowcaster,186,5,4,4,FALSE,ROGUE,4.940860215,5.209677419,53.22
Shadowcaster,391,5,4,4,FALSE,MAGE,4.391304348,5.710997442,57.28
Shadowcaster,166,5,4,4,FALSE,WARRIOR,4.493975904,6.060240964,60.84
Shadowcaster,113,5,4,4,FALSE,HUNTER,4.637168142,6.132743363,62.83
Shadowcaster,767,5,4,4,FALSE,PALADIN,4.704041721,6.338983051,64.27
Shadowcaster,136,5,4,4,FALSE,WARLOCK,4.764705882,5.272058824,66.17
Shadowcaster,296,5,4,4,FALSE,SHAMAN,4.283783784,5.760135135,69.59
Dark Arakkoa,403,6,5,7,TRUE,PRIEST,6.756823821,7.320099256,56.82
Dark Arakkoa,1100,6,5,7,TRUE,DRUID,6.833636364,7.330909091,60.18
Dark Arakkoa,240,6,5,7,TRUE,MAGE,5.779166667,7.079166667,61.25
Dark Arakkoa,88,6,5,7,TRUE,WARLOCK,7.159090909,6.397727273,64.77
Dark Arakkoa,246,6,5,7,TRUE,PALADIN,6.451219512,6.174796748,67.47
Dark Arakkoa,130,6,5,7,TRUE,SHAMAN,6.707692308,6.961538462,68.46
Dark Arakkoa,111,6,5,7,TRUE,WARRIOR,6.792792793,7.261261261,72.07
Dark Arakkoa,60,6,5,7,TRUE,ROGUE,5.883333333,6.65,75
Dark Arakkoa,45,6,5,7,TRUE,HUNTER,7.333333333,6.6,77.77
Cult Apothecary,24,5,4,4,FALSE,WARRIOR,5.291666667,6.666666667,41.66
Cult Apothecary,13,5,4,4,FALSE,ROGUE,5.230769231,5.538461538,46.15
Cult Apothecary,95,5,4,4,FALSE,PALADIN,4.652631579,5.810526316,54.73
Cult Apothecary,126,5,4,4,FALSE,PRIEST,4.873015873,5.857142857,54.76
Cult Apothecary,230,5,4,4,FALSE,DRUID,4.108695652,6.008695652,55.21
Cult Apothecary,25,5,4,4,FALSE,WARLOCK,4.56,4.36,56
Cult Apothecary,67,5,4,4,FALSE,MAGE,4.089552239,5.343283582,59.7
Cult Apothecary,14,5,4,4,FALSE,HUNTER,3.785714286,5.928571429,64.28
Cult Apothecary,118,5,4,4,FALSE,SHAMAN,4.822033898,5.805084746,77.96
The Boogeymonster,130,8,6,7,FALSE,MAGE,4.953846154,9.238461538,55.38
The Boogeymonster,167,8,6,7,FALSE,PRIEST,6.808383234,9.341317365,55.68
The Boogeymonster,34,8,6,7,FALSE,WARLOCK,7.352941176,7.852941176,64.7
The Boogeymonster,17,8,6,7,FALSE,ROGUE,5.588235294,7.647058824,64.7
The Boogeymonster,377,8,6,7,FALSE,DRUID,6.671087533,11,67.9
The Boogeymonster,164,8,6,7,FALSE,PALADIN,5.768292683,8.286585366,68.9
The Boogeymonster,27,8,6,7,FALSE,WARRIOR,6.259259259,10.55555556,70.37
The Boogeymonster,96,8,6,7,FALSE,SHAMAN,7.020833333,11.15625,80.2
The Boogeymonster,17,8,6,7,FALSE,HUNTER,6.294117647,8.411764706,94.11
Ancient Shieldbearer,30,7,6,6,FALSE,WARLOCK,6.333333333,6.8,46.66
Ancient Shieldbearer,141,7,6,6,FALSE,PRIEST,5,7.475177305,47.51
Ancient Shieldbearer,65,7,6,6,FALSE,WARRIOR,6.030769231,7.723076923,49.23
Ancient Shieldbearer,416,7,6,6,FALSE,DRUID,5.168269231,7.923076923,50
Ancient Shieldbearer,84,7,6,6,FALSE,MAGE,4.738095238,7.321428571,52.38
Ancient Shieldbearer,130,7,6,6,FALSE,PALADIN,5.030769231,7.153846154,58.46
Ancient Shieldbearer,17,7,6,6,FALSE,ROGUE,4.529411765,6.941176471,58.82
Ancient Shieldbearer,20,7,6,6,FALSE,HUNTER,4.65,7.5,60
Ancient Shieldbearer,155,7,6,6,FALSE,SHAMAN,5.135483871,8.987096774,76.77
Usher of Souls,16,5,5,6,FALSE,HUNTER,5.1875,8.1875,50
Usher of Souls,104,5,5,6,FALSE,PRIEST,5.875,6.682692308,50.96
Usher of Souls,301,5,5,6,FALSE,DRUID,5.382059801,8.275747508,53.15
Usher of Souls,101,5,5,6,FALSE,PALADIN,4.871287129,6.425742574,56.43
Usher of Souls,73,5,5,6,FALSE,WARLOCK,5.493150685,6.97260274,57.53
Usher of Souls,53,5,5,6,FALSE,MAGE,5.867924528,7.377358491,58.49
Usher of Souls,27,5,5,6,FALSE,WARRIOR,5.333333333,7.592592593,62.96
Usher of Souls,23,5,5,6,FALSE,ROGUE,4.782608696,6.956521739,69.56
Usher of Souls,130,5,5,6,FALSE,SHAMAN,5.623076923,7.530769231,72.3
Cult Sorcerer,52,2,3,2,FALSE,PRIEST,4.019230769,4.442307692,40.38
Cult Sorcerer,15,2,3,2,FALSE,WARLOCK,4,3.266666667,53.33
Cult Sorcerer,210,2,3,2,FALSE,DRUID,3.023809524,4.504761905,54.28
Cult Sorcerer,16,2,3,2,FALSE,ROGUE,4.9375,4.1875,56.25
Cult Sorcerer,99,2,3,2,FALSE,MAGE,2.505050505,4.515151515,57.57
Cult Sorcerer,136,2,3,2,FALSE,SHAMAN,3.558823529,5.588235294,68.38
Cult Sorcerer,21,2,3,2,FALSE,WARRIOR,3.619047619,4.047619048,71.42
Cult Sorcerer,84,2,3,2,FALSE,PALADIN,3.869047619,4.464285714,73.8
Cult Sorcerer,13,2,3,2,FALSE,HUNTER,3,3.846153846,76.92
Giant Sand Worm,13,8,8,8,FALSE,WARLOCK,6.846153846,16.92307692,53.84
Giant Sand Worm,103,8,8,8,FALSE,MAGE,5.339805825,17.86407767,57.28
Giant Sand Worm,129,8,8,8,FALSE,PRIEST,6.379844961,16.96124031,58.13
Giant Sand Worm,14,8,8,8,FALSE,ROGUE,6.428571429,19.28571429,64.28
Giant Sand Worm,103,8,8,8,FALSE,PALADIN,6.54368932,19.53398058,66.99
Giant Sand Worm,271,8,8,8,FALSE,DRUID,6.57195572,22.82287823,72.69
Giant Sand Worm,15,8,8,8,FALSE,WARRIOR,7.133333333,24.6,80
Giant Sand Worm,21,8,8,8,FALSE,HUNTER,5.904761905,22.52380952,85.71
Giant Sand Worm,91,8,8,8,FALSE,SHAMAN,6.989010989,30.27472527,92.3
Princess Huhuran,132,5,6,5,FALSE,PRIEST,5.772727273,8.174242424,53.78
Princess Huhuran,29,5,6,5,FALSE,WARLOCK,5.862068966,6.517241379,55.17
Princess Huhuran,351,5,6,5,FALSE,DRUID,5.042735043,8.287749288,59.54
Princess Huhuran,145,5,6,5,FALSE,PALADIN,5.524137931,8.124137931,62.75
Princess Huhuran,75,5,6,5,FALSE,MAGE,4.84,8.613333333,64
Princess Huhuran,26,5,6,5,FALSE,HUNTER,5.384615385,8.846153846,65.38
Princess Huhuran,37,5,6,5,FALSE,WARRIOR,5.351351351,8.756756757,67.56
Princess Huhuran,108,5,6,5,FALSE,SHAMAN,5,9.25,69.44
Princess Huhuran,10,5,6,5,FALSE,ROGUE,4.9,7.3,80
Steward of Darkshire,61,3,3,3,FALSE,WARLOCK,3.737704918,3.868852459,40.98
Steward of Darkshire,333,3,3,3,FALSE,PRIEST,4.222222222,4.6996997,47.44
Steward of Darkshire,718,3,3,3,FALSE,DRUID,3.711699164,4.461002786,49.02
Steward of Darkshire,126,3,3,3,FALSE,MAGE,3.357142857,4.206349206,57.93
Steward of Darkshire,45,3,3,3,FALSE,HUNTER,4.466666667,3.8,62.22
Steward of Darkshire,71,3,3,3,FALSE,WARRIOR,4.211267606,4.098591549,63.38
Steward of Darkshire,367,3,3,3,FALSE,PALADIN,4.073569482,4.577656676,64.03
Steward of Darkshire,48,3,3,3,FALSE,ROGUE,3.791666667,3.4375,68.75
Steward of Darkshire,139,3,3,3,FALSE,SHAMAN,4.071942446,4.755395683,74.1
N'Zoth's First Mate,8592,1,1,1,FALSE,WARRIOR,2.525605214,1.772811918,44.25
N'Zoth's First Mate,38396,1,1,1,FALSE,DRUID,1.824981769,2.21622044,52.85
N'Zoth's First Mate,8977,1,1,1,FALSE,PRIEST,2.486688203,2.42486354,53.74
N'Zoth's First Mate,3702,1,1,1,FALSE,SHAMAN,1.815235008,1.856834144,55.18
N'Zoth's First Mate,18018,1,1,1,FALSE,PALADIN,2.112165612,1.995226995,58.63
N'Zoth's First Mate,3251,1,1,1,FALSE,HUNTER,2.093509689,1.957243925,61.7
N'Zoth's First Mate,2374,1,1,1,FALSE,ROGUE,1.604043808,1.571609099,68.74
N'Zoth's First Mate,2785,1,1,1,FALSE,WARLOCK,1.999640934,2.070017953,70.12
N'Zoth's First Mate,6205,1,1,1,FALSE,MAGE,1.955358582,2.33182917,72.74
Addled Grizzly,33,3,2,2,FALSE,PRIEST,3.363636364,3.03030303,42.42
Addled Grizzly,8,3,2,2,FALSE,ROGUE,3.375,4.25,50
Addled Grizzly,343,3,2,2,FALSE,DRUID,2.959183673,3.099125364,50.72
Addled Grizzly,46,3,2,2,FALSE,PALADIN,4.043478261,3.565217391,56.52
Addled Grizzly,29,3,2,2,FALSE,MAGE,2.448275862,3.862068966,62.06
Addled Grizzly,11,3,2,2,FALSE,WARLOCK,3.909090909,4.090909091,63.63
Addled Grizzly,66,3,2,2,FALSE,SHAMAN,3.560606061,3.212121212,68.18
Addled Grizzly,11,3,2,2,FALSE,WARRIOR,4.181818182,3,81.81
Addled Grizzly,6,3,2,2,FALSE,HUNTER,4,3.666666667,100
Bloodsail Cultist,6938,3,3,4,FALSE,PRIEST,4.533871433,5.412654944,52.14
Bloodsail Cultist,27550,3,3,4,FALSE,DRUID,4.113684211,5.880072595,52.27
Bloodsail Cultist,2754,3,3,4,FALSE,SHAMAN,3.982570806,5.305010893,52.46
Bloodsail Cultist,10621,3,3,4,FALSE,PALADIN,4.187270502,5.562282271,56.55
Bloodsail Cultist,3918,3,3,4,FALSE,WARRIOR,4.481623277,4.871873405,62.3
Bloodsail Cultist,1437,3,3,4,FALSE,HUNTER,4.281141267,5.183020181,63.11
Bloodsail Cultist,1401,3,3,4,FALSE,ROGUE,4.155603141,4.668094218,66.8
Bloodsail Cultist,2023,3,3,4,FALSE,WARLOCK,4.207118141,4.786455759,68.41
Bloodsail Cultist,4807,3,3,4,FALSE,MAGE,4.119825255,5.243395049,72.76
Herald Volazj,51,6,5,5,FALSE,WARLOCK,5.117647059,6.588235294,54.9
Herald Volazj,194,6,5,5,FALSE,PRIEST,4.726804124,6.773195876,57.21
Herald Volazj,460,6,5,5,FALSE,DRUID,4.25,7.410869565,60.65
Herald Volazj,86,6,5,5,FALSE,MAGE,4.558139535,6.779069767,62.79
Herald Volazj,38,6,5,5,FALSE,ROGUE,6.131578947,6.473684211,63.15
Herald Volazj,165,6,5,5,FALSE,PALADIN,4.551515152,7.127272727,66.66
Herald Volazj,97,6,5,5,FALSE,SHAMAN,4.371134021,6.845360825,68.04
Herald Volazj,34,6,5,5,FALSE,HUNTER,3.852941176,6.588235294,73.52
Herald Volazj,54,6,5,5,FALSE,WARRIOR,5.37037037,6.907407407,75.92
"Deathwing, Dragonlord",590,10,12,12,FALSE,MAGE,7.010169492,15.37118644,60.84
"Deathwing, Dragonlord",1169,10,12,12,FALSE,PRIEST,7.024807528,17.70402053,62.87
"Deathwing, Dragonlord",980,10,12,12,FALSE,PALADIN,7.398979592,16.08673469,67.24
"Deathwing, Dragonlord",3283,10,12,12,FALSE,DRUID,7.992994213,21.9457813,67.92
"Deathwing, Dragonlord",284,10,12,12,FALSE,WARLOCK,8.35915493,15.07746479,69.01
"Deathwing, Dragonlord",165,10,12,12,FALSE,ROGUE,7.393939394,15.76969697,71.51
"Deathwing, Dragonlord",210,10,12,12,FALSE,WARRIOR,6.333333333,16.31428571,76.19
"Deathwing, Dragonlord",118,10,12,12,FALSE,HUNTER,6.381355932,16.43220339,78.81
"Deathwing, Dragonlord",204,10,12,12,FALSE,SHAMAN,7.117647059,17.28921569,78.92
"Hogger, Doom of Elwynn",99,7,6,6,FALSE,PRIEST,5.373737374,8.181818182,57.57
"Hogger, Doom of Elwynn",12,7,6,6,FALSE,WARRIOR,3.75,8.5,58.33
"Hogger, Doom of Elwynn",285,7,6,6,FALSE,DRUID,4.775438596,8.056140351,62.45
"Hogger, Doom of Elwynn",49,7,6,6,FALSE,MAGE,4.12244898,7.571428571,63.26
"Hogger, Doom of Elwynn",9,7,6,6,FALSE,HUNTER,3.888888889,8.222222222,66.66
"Hogger, Doom of Elwynn",109,7,6,6,FALSE,PALADIN,4.449541284,8.504587156,70.64
"Hogger, Doom of Elwynn",15,7,6,6,FALSE,WARLOCK,4.4,8,80
"Hogger, Doom of Elwynn",132,7,6,6,FALSE,SHAMAN,5.234848485,8.553030303,81.06
"Hogger, Doom of Elwynn",12,7,6,6,FALSE,ROGUE,3.583333333,7.666666667,83.33
Midnight Drake,169,4,1,4,FALSE,DRUID,4.017751479,3.934911243,49.11
Midnight Drake,69,4,1,4,FALSE,PRIEST,4.376811594,4.115942029,50.72
Midnight Drake,46,4,1,4,FALSE,MAGE,3.717391304,4.217391304,56.52
Midnight Drake,10,4,1,4,FALSE,HUNTER,3.8,3.4,60
Midnight Drake,13,4,1,4,FALSE,WARLOCK,4.461538462,3.769230769,61.53
Midnight Drake,14,4,1,4,FALSE,WARRIOR,3.214285714,5.428571429,64.28
Midnight Drake,109,4,1,4,FALSE,SHAMAN,4.743119266,2.862385321,65.13
Midnight Drake,69,4,1,4,FALSE,PALADIN,4.275362319,4.434782609,71.01
Midnight Drake,7,4,1,4,FALSE,ROGUE,5.142857143,6,85.71
Crazed Worshipper,271,5,3,6,TRUE,PRIEST,6.350553506,4.966789668,51.29
Crazed Worshipper,41,5,3,6,TRUE,WARLOCK,5.609756098,4.048780488,53.65
Crazed Worshipper,155,5,3,6,TRUE,MAGE,6.090322581,4.729032258,55.48
Crazed Worshipper,410,5,3,6,TRUE,DRUID,6.407317073,4.741463415,56.58
Crazed Worshipper,149,5,3,6,TRUE,PALADIN,6.241610738,4.322147651,57.71
Crazed Worshipper,32,5,3,6,TRUE,HUNTER,6.875,4.90625,68.75
Crazed Worshipper,34,5,3,6,TRUE,ROGUE,6.235294118,4.5,73.52
Crazed Worshipper,138,5,3,6,TRUE,SHAMAN,5.746376812,4.507246377,74.63
Crazed Worshipper,73,5,3,6,TRUE,WARRIOR,6.479452055,4.273972603,83.56
Blackwater Pirate,7,4,2,5,FALSE,HUNTER,4,3.571428571,28.57
Blackwater Pirate,14,4,2,5,FALSE,WARLOCK,5.357142857,3.142857143,35.71
Blackwater Pirate,41,4,2,5,FALSE,PRIEST,4.731707317,3.682926829,41.46
Blackwater Pirate,12,4,2,5,FALSE,ROGUE,5.5,4.25,50
Blackwater Pirate,8,4,2,5,FALSE,WARRIOR,4.375,3.875,50
Blackwater Pirate,28,4,2,5,FALSE,MAGE,4.321428571,3.321428571,50
Blackwater Pirate,147,4,2,5,FALSE,DRUID,4.013605442,3.714285714,58.5
Blackwater Pirate,51,4,2,5,FALSE,PALADIN,3.745098039,3.078431373,60.78
Blackwater Pirate,95,4,2,5,FALSE,SHAMAN,5.031578947,4.357894737,66.31
Polluted Hoarder,39,4,4,2,FALSE,PRIEST,3.948717949,4.692307692,33.33
Polluted Hoarder,23,4,4,2,FALSE,MAGE,3.695652174,5.434782609,56.52
Polluted Hoarder,58,4,4,2,FALSE,PALADIN,4.396551724,4.534482759,58.62
Polluted Hoarder,94,4,4,2,FALSE,DRUID,3.510638298,4.510638298,62.76
Polluted Hoarder,9,4,4,2,FALSE,WARLOCK,4.111111111,4.555555556,66.66
Polluted Hoarder,6,4,4,2,FALSE,ROGUE,3.5,5,66.66
Polluted Hoarder,8,4,4,2,FALSE,HUNTER,3.75,4.375,75
Polluted Hoarder,60,4,4,2,FALSE,SHAMAN,3.6,5.133333333,83.33
Polluted Hoarder,12,4,4,2,FALSE,WARRIOR,3,4.333333333,83.33
Carrion Grub,81,3,2,5,FALSE,PRIEST,5.333333333,3.975308642,41.97
Carrion Grub,279,3,2,5,FALSE,DRUID,4.612903226,4.17562724,45.16
Carrion Grub,19,3,2,5,FALSE,WARLOCK,6.631578947,3.894736842,47.36
Carrion Grub,101,3,2,5,FALSE,PALADIN,5.01980198,4.079207921,50.49
Carrion Grub,14,3,2,5,FALSE,ROGUE,6.071428571,4,57.14
Carrion Grub,80,3,2,5,FALSE,MAGE,4.5,3.8625,62.5
Carrion Grub,59,3,2,5,FALSE,HUNTER,4.966101695,4.254237288,62.71
Carrion Grub,135,3,2,5,FALSE,SHAMAN,5.02962963,4.311111111,67.4
Carrion Grub,30,3,2,5,FALSE,WARRIOR,5.5,4.366666667,70
Duskboar,127,2,4,1,FALSE,DRUID,2.692913386,4.708661417,49.6
Duskboar,6,2,4,1,FALSE,WARLOCK,4.666666667,5,50
Duskboar,84,2,4,1,FALSE,PALADIN,4.130952381,4.654761905,63.09
Duskboar,47,2,4,1,FALSE,PRIEST,4.042553191,5.021276596,63.82
Duskboar,20,2,4,1,FALSE,MAGE,3.5,4.35,70
Duskboar,79,2,4,1,FALSE,SHAMAN,3.443037975,6.063291139,70.88
Duskboar,21,2,4,1,FALSE,WARRIOR,4.380952381,5,71.42
Duskboar,5,2,4,1,FALSE,ROGUE,3.8,4.4,80
Duskboar,8,2,4,1,FALSE,HUNTER,4.625,4.375,87.5
Squirming Tentacle,14,3,2,4,TRUE,HUNTER,4.357142857,3.428571429,35.71
Squirming Tentacle,89,3,2,4,TRUE,PRIEST,5.033707865,3.808988764,41.57
Squirming Tentacle,72,3,2,4,TRUE,MAGE,4.652777778,3.597222222,50
Squirming Tentacle,227,3,2,4,TRUE,DRUID,4.876651982,3.237885463,55.06
Squirming Tentacle,18,3,2,4,TRUE,WARLOCK,6.111111111,3.611111111,55.55
Squirming Tentacle,26,3,2,4,TRUE,WARRIOR,5.615384615,2.769230769,57.69
Squirming Tentacle,28,3,2,4,TRUE,ROGUE,5.285714286,3.142857143,60.71
Squirming Tentacle,122,3,2,4,TRUE,SHAMAN,4.704918033,3.418032787,67.21
Squirming Tentacle,49,3,2,4,TRUE,PALADIN,4.510204082,2.408163265,67.34
Master of Evolution,53,4,4,5,FALSE,WARLOCK,4.811320755,5,24.52
Master of Evolution,268,4,4,5,FALSE,PRIEST,5.007462687,6.406716418,39.55
Master of Evolution,131,4,4,5,FALSE,MAGE,4.312977099,5.93129771,50.38
Master of Evolution,625,4,4,5,FALSE,DRUID,4.4448,6.6368,50.56
Master of Evolution,56,4,4,5,FALSE,WARRIOR,4.678571429,5.928571429,57.14
Master of Evolution,195,4,4,5,FALSE,PALADIN,4.579487179,6.174358974,60.51
Master of Evolution,232,4,4,5,FALSE,SHAMAN,5,6.715517241,63.79
Master of Evolution,26,4,4,5,FALSE,HUNTER,4.730769231,6.192307692,69.23
Master of Evolution,49,4,4,5,FALSE,ROGUE,4.87755102,5.87755102,73.46
Undercity Huckster,549,2,2,2,FALSE,ROGUE,3.621129326,3.027322404,33.15
Undercity Huckster,2192,2,2,2,FALSE,DRUID,3.066149635,3.332572993,37.59
Undercity Huckster,184,2,2,2,FALSE,WARLOCK,3.451086957,3.163043478,39.13
Undercity Huckster,635,2,2,2,FALSE,PRIEST,3.677165354,3.499212598,43.3
Undercity Huckster,279,2,2,2,FALSE,WARRIOR,3.666666667,3.103942652,50.89
Undercity Huckster,147,2,2,2,FALSE,HUNTER,3.802721088,2.721088435,51.7
Undercity Huckster,736,2,2,2,FALSE,PALADIN,3.519021739,3.089673913,53.12
Undercity Huckster,413,2,2,2,FALSE,MAGE,2.762711864,3.455205811,53.51
Undercity Huckster,423,2,2,2,FALSE,SHAMAN,3.539007092,3.106382979,59.1
Hooded Acolyte,218,4,3,6,FALSE,PRIEST,6.137614679,5.853211009,43.11
Hooded Acolyte,49,4,3,6,FALSE,PALADIN,4.734693878,5.428571429,55.1
Hooded Acolyte,174,4,3,6,FALSE,DRUID,5.166666667,6,55.17
Hooded Acolyte,20,4,3,6,FALSE,ROGUE,5.55,4.45,60
Hooded Acolyte,41,4,3,6,FALSE,MAGE,4.073170732,4.731707317,65.85
Hooded Acolyte,12,4,3,6,FALSE,WARRIOR,5,4.916666667,75
Hooded Acolyte,103,4,3,6,FALSE,SHAMAN,5.40776699,6.203883495,81.55
Hooded Acolyte,13,4,3,6,FALSE,WARLOCK,5,4.230769231,84.61
Hooded Acolyte,14,4,3,6,FALSE,HUNTER,4.071428571,5.357142857,85.71
Shifting Shade,110,4,4,3,FALSE,ROGUE,4.727272727,4.590909091,51.81
Shifting Shade,1208,4,4,3,FALSE,PRIEST,4.694536424,5.77897351,55.21
Shifting Shade,296,4,4,3,FALSE,MAGE,4.293918919,5.611486486,56.08
Shifting Shade,121,4,4,3,FALSE,WARLOCK,5.181818182,4.900826446,57.02
Shifting Shade,1250,4,4,3,FALSE,DRUID,4.6984,5.6872,57.12
Shifting Shade,442,4,4,3,FALSE,PALADIN,4.936651584,4.619909502,62.89
Shifting Shade,128,4,4,3,FALSE,WARRIOR,4.4296875,5.09375,63.28
Shifting Shade,90,4,4,3,FALSE,HUNTER,4.766666667,4.955555556,67.77
Shifting Shade,164,4,4,3,FALSE,SHAMAN,4.670731707,5.237804878,71.34
Cyclopian Horror,88,4,3,3,TRUE,PRIEST,5.465909091,4.568181818,43.18
Cyclopian Horror,29,4,3,3,TRUE,WARLOCK,6.310344828,4.068965517,51.72
Cyclopian Horror,50,4,3,3,TRUE,MAGE,4.84,5.12,56
Cyclopian Horror,31,4,3,3,TRUE,WARRIOR,5.322580645,4.483870968,58.06
Cyclopian Horror,372,4,3,3,TRUE,DRUID,5.983870968,4.422043011,60.75
Cyclopian Horror,135,4,3,3,TRUE,PALADIN,6.451851852,4.377777778,61.48
Cyclopian Horror,146,4,3,3,TRUE,SHAMAN,6.376712329,4.993150685,66.43
Cyclopian Horror,19,4,3,3,TRUE,HUNTER,6.315789474,5.421052632,68.42
Cyclopian Horror,23,4,3,3,TRUE,ROGUE,5.695652174,4.217391304,73.91
"Nat, the Darkfisher",26,2,2,4,FALSE,ROGUE,4.538461538,3.5,46.15
"Nat, the Darkfisher",109,2,2,4,FALSE,PRIEST,4.110091743,3.422018349,49.54
"Nat, the Darkfisher",418,2,2,4,FALSE,DRUID,4.078947368,3.822966507,51.19
"Nat, the Darkfisher",69,2,2,4,FALSE,MAGE,4.188405797,3.913043478,52.17
"Nat, the Darkfisher",43,2,2,4,FALSE,WARRIOR,4.11627907,3.558139535,53.48
"Nat, the Darkfisher",26,2,2,4,FALSE,HUNTER,4.423076923,3.692307692,53.84
"Nat, the Darkfisher",150,2,2,4,FALSE,PALADIN,4.76,3.406666667,58
"Nat, the Darkfisher",304,2,2,4,FALSE,SHAMAN,4.506578947,4.253289474,58.88
"Nat, the Darkfisher",23,2,2,4,FALSE,WARLOCK,4.52173913,2.695652174,60.86
Skeram Cultist,68,6,7,6,FALSE,MAGE,4.514705882,9.205882353,51.47
Skeram Cultist,135,6,7,6,FALSE,PRIEST,6.037037037,9.214814815,54.81
Skeram Cultist,416,6,7,6,FALSE,DRUID,4.915865385,10.68509615,59.61
Skeram Cultist,33,6,7,6,FALSE,WARLOCK,5.636363636,9.545454545,60.6
Skeram Cultist,161,6,7,6,FALSE,PALADIN,4.888198758,9.118012422,65.21
Skeram Cultist,83,6,7,6,FALSE,SHAMAN,5.722891566,9.301204819,68.67
Skeram Cultist,32,6,7,6,FALSE,WARRIOR,4.3125,9.4375,71.87
Skeram Cultist,22,6,7,6,FALSE,HUNTER,4.681818182,8.363636364,72.72
Skeram Cultist,21,6,7,6,FALSE,ROGUE,4.571428571,7.904761905,85.71
Soggoth the Slitherer,920,9,5,9,TRUE,PRIEST,8.064130435,8.672826087,47.82
Soggoth the Slitherer,465,9,5,9,TRUE,MAGE,7.44516129,8.305376344,57.41
Soggoth the Slitherer,181,9,5,9,TRUE,WARLOCK,8.29281768,6.64640884,60.22
Soggoth the Slitherer,866,9,5,9,TRUE,DRUID,8.032332564,7.655889145,60.27
Soggoth the Slitherer,241,9,5,9,TRUE,PALADIN,8.078838174,6.087136929,68.04
Soggoth the Slitherer,73,9,5,9,TRUE,ROGUE,6.876712329,6.589041096,71.23
Soggoth the Slitherer,47,9,5,9,TRUE,HUNTER,7.531914894,7.191489362,72.34
Soggoth the Slitherer,112,9,5,9,TRUE,WARRIOR,8.3125,7.169642857,78.57
Soggoth the Slitherer,112,9,5,9,TRUE,SHAMAN,7.794642857,7.544642857,84.82
Babbling Book,1953,1,1,1,FALSE,HUNTER,2.742447517,1.31797235,28.72
Babbling Book,3632,1,1,1,FALSE,WARRIOR,3.164647577,1.424834802,35.21
Babbling Book,4621,1,1,1,FALSE,MAGE,2.128327202,1.489504436,44.18
Babbling Book,10329,1,1,1,FALSE,PALADIN,2.841707813,1.069125762,44.38
Babbling Book,1391,1,1,1,FALSE,ROGUE,2.536304817,1.209202013,47.66
Babbling Book,2751,1,1,1,FALSE,SHAMAN,2.581970193,1.391857506,48.3
Babbling Book,19357,1,1,1,FALSE,DRUID,2.430490262,1.313323346,51.07
Babbling Book,9491,1,1,1,FALSE,PRIEST,2.948582868,1.726793805,53.42
Babbling Book,1661,1,1,1,FALSE,WARLOCK,2.686333534,1.496086695,64.84
Wicked Witchdoctor,5,4,3,4,FALSE,WARLOCK,4.2,5.4,40
Wicked Witchdoctor,37,4,3,4,FALSE,PRIEST,4.567567568,4.648648649,54.05
Wicked Witchdoctor,103,4,3,4,FALSE,DRUID,4.446601942,4.796116505,56.31
Wicked Witchdoctor,7,4,3,4,FALSE,WARRIOR,6,4.428571429,57.14
Wicked Witchdoctor,20,4,3,4,FALSE,MAGE,4.2,4.1,70
Wicked Witchdoctor,134,4,3,4,FALSE,SHAMAN,4.529850746,5.537313433,72.38
Wicked Witchdoctor,44,4,3,4,FALSE,PALADIN,4.363636364,4.681818182,75
Wicked Witchdoctor,9,4,3,4,FALSE,HUNTER,4.666666667,5.666666667,77.77
Wicked Witchdoctor,9,4,3,4,FALSE,ROGUE,4.111111111,5.222222222,88.88
